TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,z_global
382624902,interevent,1327.081099714725,1329.333843560516,2.252743845790974,0.3370522142789203
382624902,interevent,1329.333843560516,1332.1407460821538,2.8069025216377668,0.4199646186807863
382624902,interevent,1332.1407460821538,1333.0282326819092,0.887486599755448,0.13278443714288102
382624902,interevent,1333.0282326819092,1333.1643417263365,0.1361090444272576,0.020364434639699294
382624902,interevent,1333.1643417263365,1341.9267022099348,7.61653872458669,1.1395752992776296
382624902,interevent,1341.9267022099348,1343.423907250222,1.4972050402873265,0.2240096116570314
382624902,interevent,1343.423907250222,1345.2197204239978,1.7958131737757412,0.26868692052284565
382624902,interevent,1345.2197204239978,1358.2473553652644,12.09013494173223,1.8089081724296063
382624902,interevent,1358.2473553652644,1363.0001006385623,4.752745273297933,0.7110987435441334
382624902,interevent,1363.0001006385623,1363.7084288962565,0.7083282576941201,0.1059790300340633
382624902,interevent,1363.7084288962565,1364.4042570626048,0.6958281663482921,0.1041087847886165
382624902,interevent,1364.4042570626048,1365.6945244745552,1.290267411950481,0.1930479086747413
382624902,interevent,1365.6945244745552,1366.520905835674,0.8263813611188198,0.12364196139047878
382624902,interevent,1366.520905835674,1366.8153473632228,0.2944415275487699,0.044053907425562235
382624902,interevent,1366.8153473632228,1368.9722738265505,0.6986047043160397,0.10452420630749329
382624902,interevent,1368.9722738265505,1370.161158520688,1.1888846941376414,0.17787917584598315
382624902,interevent,1370.161158520688,1378.201420383385,8.04026186269698,1.2029721307496697
382624902,interevent,1378.201420383385,1378.2958646167272,0.0944442333420738,0.014130607007670715
382624902,interevent,1378.2958646167272,1378.8694743588294,0.573609742102235,0.08582264426945323
382624902,interevent,1378.8694743588294,1379.551416920805,0.6819425619755748,0.1020312411259538
382624902,interevent,1379.551416920805,1411.176543647731,2.208471634425905,0.3304282712596102
382624902,interevent,1411.176543647731,1417.283564225393,6.0861872446394045,0.910606366167462
382624902,interevent,1417.283564225393,1421.9336216314068,1.9000574055480683,0.2842837888531334
382624902,interevent,1421.9336216314068,1424.6933717511097,1.6972501192371965,0.25394006155777493
382624902,interevent,1424.6933717511097,1426.2031170731873,1.509745322077606,0.22588587013754732
382624902,interevent,1426.2031170731873,1426.872572451881,0.6694553786937831,0.10016292716602516
382624902,interevent,1426.872572451881,1429.0753871048207,2.202814652939651,0.3295818820264805
382624902,interevent,1429.0753871048207,1433.1365664591056,4.061179354284832,0.6076276699204213
382624902,interevent,1433.1365664591056,1434.375475445572,1.238908986466413,0.1853637367420882
382624902,interevent,1434.375475445572,1435.85049796827,1.475022522698055,0.2206906960662888
382624902,interevent,1435.85049796827,1441.6019829086204,4.6056516068615565,0.6890908059477584
382624902,interevent,1441.6019829086204,1443.421463641088,1.819480732467582,0.2722280257748102
382624902,interevent,1443.421463641088,1445.575672918059,2.15420927697096,0.32230961730507607
382624902,interevent,1445.575672918059,1454.2327788331943,7.282105914669728,1.0895379551203515
382624902,interevent,1454.2327788331943,1456.5814415797315,2.3486627465372294,0.35140345885034824
382624902,interevent,1456.5814415797315,1458.0161950643062,1.434753484574685,0.2146657019278192
382624902,interevent,1458.0161950643062,1461.023203162751,3.007008098444885,0.449904120181774
382624902,interevent,1461.023203162751,1462.0746131618876,1.0514099991364674,0.1573104145800099
382624902,interevent,1462.0746131618876,1462.4648984956004,0.3902853337128817,0.058393916456278706
382624902,interevent,1462.4648984956004,1463.2260236507252,0.7611251551247733,0.11387842401945024
382624902,interevent,1463.2260236507252,1494.547507603436,3.967328850897502,0.5935858959135838
382624902,interevent,1494.547507603436,1502.1309893084072,7.583481704971064,1.1346293567197459
382624902,interevent,1502.1309893084072,1502.5629406218764,0.4319513134691988,0.06462791894315995
382624902,interevent,1502.5629406218764,1506.9894052924626,2.738964669654933,0.40979985738892816
382624902,interevent,1506.9894052924626,1508.1255381574083,1.1361328649456937,0.16998652490405303
382624902,interevent,1508.1255381574083,1509.6158435978316,1.490305440423299,0.22297730369349883
382624902,interevent,1509.6158435978316,1509.7755687192378,0.1597251214061543,0.02389783727364312
382624902,interevent,1509.7755687192378,1519.3423799847778,8.295977931585867,1.2412319921212753
382624902,interevent,1519.3423799847778,1520.9160163881736,1.573636403395767,0.23544515956639028
382624902,interevent,1520.9160163881736,1524.939685926753,4.023669538579497,0.602015506573799
382624902,interevent,1524.939685926753,1536.5287010908849,7.109848496688755,1.0637650541023618
382624902,interevent,1536.5287010908849,1536.9217605492256,0.3930594583407583,0.058808976894800594
382624902,interevent,1536.9217605492256,1539.4759496091683,2.5541890599427006,0.38215400297249835
382624902,interevent,1539.4759496091683,1539.9953978538597,0.5194482446913753,0.07771908084607493
382624902,interevent,1539.9953978538597,1540.484290016587,0.4888921627273248,0.07314732489392171
382624902,interevent,1540.484290016587,1540.5356792304704,0.0513892138833398,0.007688778447578487
382624902,interevent,1540.5356792304704,1546.8551569654858,5.090311068038318,0.7616048402735294
382624902,interevent,1546.8551569654858,1546.8607125611336,0.0055555956478201,0.0008312200333982597
382624902,interevent,1546.8607125611336,1551.2024043036397,4.3416917425061,0.6495975200475447
382624902,interevent,1551.2024043036397,1551.420460743071,0.2180564394313933,0.032625283112169653
382624902,interevent,1551.420460743071,1551.857962387201,0.4375016441299522,0.06545835123695244
382624902,interevent,1551.857962387201,1559.8301970205491,6.78473463334808,1.015121996998249
382624902,interevent,1559.8301970205491,1560.24964246972,0.4194454491707802,0.0627568099570543
382624902,interevent,1560.24964246972,1566.7774192449804,6.527776775260463,0.9766763409567871
382624902,interevent,1566.7774192449804,1567.8663034019676,1.0888841569872056,0.16291724285097753
382624902,interevent,1567.8663034019676,1575.9176705394043,7.072200470925054,1.0581322119704903
382624902,interevent,1575.9176705394043,1576.7023892828852,0.7847187434808802,0.11740846193879434
382624902,interevent,1576.7023892828852,1580.3176442553586,3.6152549724733936,0.5409091210843767
382624902,interevent,1580.3176442553586,1586.6814794328266,5.36383517746799,0.8025291144266659
382624902,interevent,1586.6814794328266,1588.114802029831,1.4333225970044623,0.21445161463829943
382624902,interevent,1588.114802029831,1589.0911829235442,0.9763808937132126,0.1460846703989642
382624902,interevent,1589.0911829235442,1591.3106068722682,2.219423948723943,0.33206694038416673
382624902,interevent,1591.3106068722682,1592.525871844888,1.215264972619707,0.18182615423515402
382624902,interevent,1592.525871844888,1609.3881444561823,15.758105944782985,2.357704588319956
382624902,interevent,1609.3881444561823,1616.8088577545805,6.316546631886695,0.9450723982006658
382624902,interevent,1616.8088577545805,1617.3796819007143,0.570824146133873,0.08540586750587352
382624902,interevent,1617.3796819007143,1618.150502574002,0.7708206732877443,0.11532905315845182
382624902,interevent,1618.150502574002,1619.6074222178454,1.456919643843321,0.217982170010736
382624902,interevent,1619.6074222178454,1628.6419702483736,7.951214697505293,1.1896490251248575
382624902,interevent,1628.6419702483736,1628.732246428087,0.090276179713328,0.013506988966308895
382624902,interevent,1628.732246428087,1628.9572424349376,0.224996006850688,0.03366357096242006
382624902,interevent,1628.9572424349376,1645.981897954815,15.962155520343003,2.388234185101977
382624902,interevent,2038.6672719983453,2039.9686358446947,1.3013638463494317,0.19470814083640278
382624902,interevent,2039.9686358446947,2042.011651441513,2.04301559681835,0.30567298274971666
382624902,interevent,2042.011651441513,2054.300305550826,11.260876332259611,1.6848357213807093
382624902,interevent,2054.300305550826,2057.357195688265,3.0568901374390407,0.4573673973435964
382624902,interevent,2057.357195688265,2062.6182130970456,4.052684075757497,0.6063566188668787
382624902,interevent,2062.6182130970456,2065.672335740272,3.054122643226492,0.4569533289380444
382624902,interevent,2065.672335740272,2065.8987213234086,0.2263855831365617,0.03387147731845707
382624902,interevent,2065.8987213234086,2067.212590964001,1.313869640592202,0.19657923934088556
382624902,interevent,2067.212590964001,2075.8194094110104,7.41237400297905,1.1090284745136572
382624902,interevent,2075.8194094110104,2076.2194051075203,0.3999956965099045,0.05984676662755019
382624902,interevent,2076.2194051075203,2079.40131479686,3.181909689339591,0.4760726384543288
382624902,interevent,2079.40131479686,2079.844365475141,0.4430506782809971,0.06628858954887304
382624902,interevent,2079.844365475141,2080.587412846589,0.7430473714480286,0.11117365266744474
382624902,interevent,2080.587412846589,2118.0024950479324,8.630371557530907,1.2912634736304212
382624902,interevent,2118.0024950479324,2118.564996759209,0.5625017112765818,0.08416067706751848
382624902,interevent,2118.564996759209,2119.673333503092,1.1083367438832283,0.16582771023456744
382624902,interevent,2119.673333503092,2120.326113321618,0.652779818525687,0.0976679544288897
382624902,interevent,2120.326113321618,2120.80528150414,0.479168182522244,0.07169243730612494
382624902,interevent,2120.80528150414,2123.666401998212,2.861120494072111,0.42807663181394956
382624902,interevent,2123.666401998212,2124.7761279741703,1.1097259759580993,0.1660355650902615
382624902,interevent,2124.7761279741703,2124.92057290856,0.1444449343898668,0.021611638211082862
382624902,interevent,2124.92057290856,2125.5552972793703,0.6347243708100905,0.0949665249504741
382624902,interevent,2125.5552972793703,2125.884465053716,0.3291677743459331,0.049249597294363304
382624902,interevent,2125.884465053716,2132.009495053229,5.055585555016478,0.7564092601911108
382624902,interevent,2132.009495053229,2133.5428408981834,1.5333458449545103,0.22941694558967352
382624902,interevent,2133.5428408981834,2135.644247129005,2.1014062308217945,0.3144093033574868
382624902,interevent,2135.644247129005,2138.785940138176,3.141693009170922,0.47005547803588027
382624902,interevent,2138.785940138176,2138.81788485173,0.0319447135539121,0.004779520964165118
382624902,interevent,2138.81788485173,2139.5442798512054,0.7263949994753602,0.10868214931393613
382624902,interevent,2139.5442798512054,2140.5415104075,0.9972305562946532,0.14920416618769888
382624902,interevent,2140.5415104075,2145.1387749975515,3.305597923074401,0.4945786897031021
382624902,interevent,2145.1387749975515,2145.901284746996,0.7625097494446891,0.11408558498108269
382624902,interevent,2145.901284746996,2149.090214630172,3.1889298831756605,0.4771229895102358
382624902,interevent,2149.090214630172,2152.1291427827286,3.038928152556764,0.4546799516365634
382624902,interevent,2152.1291427827286,2154.706953758064,2.577810975335524,0.38568827914132964
382624902,interevent,2154.706953758064,2160.868152169008,4.75147618846313,0.7109088649414341
382624902,interevent,2160.868152169008,2160.9334310522213,0.0652788832130681,0.009766930303118532
382624902,interevent,2160.9334310522213,2163.440417857347,2.506986805125507,0.3750916711699641
382624902,interevent,2163.440417857347,2165.9501823196256,2.509764462278781,0.37550726013972996
382624902,interevent,2165.9501823196256,2168.798840934649,2.848658615023396,0.4262121038360824
382624902,interevent,2168.798840934649,2168.898842584041,0.1000016493921975,0.014962099406978862
382624902,interevent,2168.898842584041,2175.5878499362216,2.411229573264336,0.36076461525886677
382624902,interevent,2175.5878499362216,2176.7184280176234,1.1305780814018362,0.16915542637645284
382624902,interevent,2176.7184280176234,2177.458720461082,0.7402924434586566,0.11076146440168531
382624902,interevent,2177.458720461082,2178.0837327954205,0.6250123343384075,0.09351342436646651
382624902,interevent,2178.0837327954205,2179.8240446920936,1.74031189667312,0.26038290123645486
382624902,interevent,2179.8240446920936,2179.869878919328,0.0458342272345362,0.006857649531715577
382624902,interevent,2179.869878919328,2180.1546066887377,0.2847277694095282,0.042600549248191774
382624902,interevent,2180.1546066887377,2181.9685306492115,1.8139239604738575,0.27139662973827133
382624902,interevent,2181.9685306492115,2182.7560456957603,0.7875150465488332,0.1178268406828355
382624902,interevent,2182.7560456957603,2183.51578229353,0.7597365977694608,0.11367067011430217
382624902,interevent,2183.51578229353,2188.1019817323854,3.5792549938937555,0.5355228573434141
382624902,interevent,2188.1019817323854,2189.1450604079614,1.0430786755759982,0.1560638942269849
382624902,interevent,2189.1450604079614,2189.817297394719,0.6722369867575253,0.10057910726519273
382624902,interevent,2189.817297394719,2190.3978656172544,0.5805682225354758,0.08686376185697763
382624902,interevent,2190.3978656172544,2193.0590339031537,2.6611682858992936,0.3981600771020025
382624902,interevent,2193.0590339031537,2193.410430238679,0.3513963355253509,0.05257540185920791
382624902,interevent,2193.410430238679,2195.024353009475,1.6139227707958526,0.24147274648570347
