TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,z_hawkes
78112243,interevent,2177.922240445128,2191.5140031137944,1.8322934025617126
78112243,interevent,2191.5140031137944,2193.9570563446177,0.3909318388437695
78112243,interevent,2193.9570563446177,2196.1112130004826,0.4171279345029931
78287341,initial,2988.435048438143,2990.769105519781,0.19361176945657016
78287341,interevent,2990.769105519781,3016.608200823576,2.6097652339829738
78287341,interevent,3016.608200823576,3038.1953499123465,2.3080740216793805
78287341,interevent,3038.1953499123465,3038.3384014829644,0.020525535490831002
78346654,initial,2988.435048438143,3005.2484302796406,1.3597356775849456
78346654,interevent,3005.2484302796406,3038.107837763097,3.2057426949562893
78774802,initial,2988.435048438143,2993.199661896695,0.3952282271689045
78774802,interevent,2993.199661896695,3017.0179022791144,2.424544598151839
78774802,interevent,3017.0179022791144,3037.6189880103566,2.226360337755517
78774802,interevent,3037.6189880103566,3037.6259322779424,0.0010059568674319664
78774802,interevent,3037.6259322779424,3038.9717300592465,0.25536843608444365
78778919,initial,2988.435048438143,3006.1026575703872,1.4305944661641317
78778919,interevent,3006.1026575703872,3006.6748839358747,0.0758686246475491
78778919,interevent,3006.6748839358747,3019.09709951318,1.745177878177408
79358659,initial,1624.958798439242,1628.855228331181,0.32321175513511713
79358659,interevent,1628.855228331181,1630.6010929391025,0.2275470777697479
79358659,interevent,1630.6010929391025,1635.1567151334234,0.740052060888111
79358659,interevent,1635.1567151334234,1635.2094935416137,0.010520205684805568
79358659,interevent,1635.2094935416137,1635.8858902076418,0.16599623599524627
79358659,interevent,1635.8858902076418,1637.481739424948,0.4452317114703811
79358659,interevent,1637.481739424948,1638.001188072733,0.16241034252241032
79358659,interevent,1638.001188072733,1643.2539547943877,1.2696597852860743
79358659,interevent,1643.2539547943877,1651.528882638877,2.0866840143888523
79358659,interevent,1651.528882638877,1651.5705487374107,0.010525958255443944
79358659,interevent,2363.475834971475,2367.84114824528,0.5491039053289846
79358659,interevent,2367.84114824528,2369.264766794458,0.23452224973971808
79358659,interevent,2369.264766794458,2369.47865661182,0.044882914864940206
79358659,interevent,2369.47865661182,2369.7244909508154,0.063377664593981
79358659,interevent,2369.7244909508154,2372.142552988762,0.6927036521409606
79358659,interevent,2372.142552988762,2374.3689426805413,0.6641502293737653
79358659,interevent,2374.3689426805413,2381.716078025845,1.669079779048039
79358659,interevent,2381.716078025845,2383.3938265812903,0.4341956875856684
79358659,interevent,2383.3938265812903,2386.793758506992,0.921863166454597
79358659,interevent,2386.793758506992,2386.8062582358725,0.0037160975754321765
80453023,initial,1354.1047474853694,1354.8634403961444,0.06293414076497095
80453023,interevent,1354.8634403961444,1361.8496331176282,0.8510403749025159
80453023,interevent,1361.8496331176282,1364.091314671685,0.34957973339765935
80453023,interevent,1364.091314671685,1365.7538226404188,0.32062442325193086
80453023,interevent,1365.7538226404188,1368.7982763648506,0.357283377021843
80453023,interevent,1368.7982763648506,1374.726033696492,1.2982381419799187
81314580,initial,2280.902965109796,2282.4751563010004,0.1304144276709513
81314580,interevent,2282.4751563010004,2312.345003897811,2.842143274978189
81314580,interevent,2312.345003897811,2316.965812376666,0.5971507084299172
81314580,interevent,2316.965812376666,2327.643433441153,1.3388886586968778
81314580,interevent,2327.643433441153,2331.941947347704,0.6784287006532251
81314580,interevent,2331.941947347704,3051.7668286722,0.9894832897695154
81314581,initial,2280.902965109796,2305.586669285914,1.9697652831988952
81314581,interevent,2305.586669285914,2312.3450040619564,0.6632975012706788
81314581,interevent,2312.3450040619564,2316.9658125654914,0.6932755877850347
81314581,interevent,2316.9658125654914,2327.6434336809684,1.4454910542074344
81314581,interevent,2327.6434336809684,2331.941947606844,0.7049245725425121
81314581,interevent,2331.941947606844,3051.7668288847744,0.9926765128837973
81829004,initial,2882.323983593378,2886.4767476647976,0.3444748658155749
81829004,interevent,2886.4767476647976,2919.1700888351106,3.1922155442659386
81829004,interevent,2919.1700888351106,2920.9047861607114,0.23208207965254662
81829004,interevent,2920.9047861607114,2927.574098678961,1.0257783645484813
81829004,interevent,2927.574098678961,2928.826847794207,0.2329175816850665
81829004,interevent,2928.826847794207,2930.6615237481897,0.3606876354415728
82171017,initial,2910.259157210123,2931.150408166028,1.6801404993931368
82171017,interevent,2931.150408166028,2935.448892067135,0.5411636711023979
83576016,initial,2361.770974363666,2367.2188805695537,0.4519078683435925
83757147,initial,2333.854319276754,2345.298141277292,0.9492735393237336
83757147,interevent,2345.298141277292,2345.525917473089,0.030356300941544033
83757147,interevent,2345.525917473089,2346.0703575732177,0.09877699977355481
83757147,interevent,2346.0703575732177,2353.5910583027844,1.240556481133009
83969142,initial,2882.323983593378,2884.662231689506,0.1939594172229998
84331094,initial,2474.166761370376,2474.496120650392,0.027320597037876166
84331094,interevent,2474.496120650392,2481.470346859536,0.8497008076723962
84331094,interevent,2481.470346859536,2484.1025037934314,0.4076464720279498
84331094,interevent,2484.1025037934314,2508.7083486649035,2.940647845196168
84331094,interevent,2508.7083486649035,2519.160208775428,1.143501269513638
84331196,initial,2447.687606282532,2464.0312720336265,1.2785289448461203
84331196,interevent,2464.0312720336265,2481.19670567679,1.7898046188389545
84331196,interevent,2481.19670567679,2506.254047246458,2.506872589035897
84331297,initial,2447.687606282532,2466.385660323804,1.473827203160013
84331297,interevent,2466.385660323804,2467.01766375515,0.08371957048797987
84331297,interevent,2467.01766375515,2476.010140915355,1.2382574923116692
84331297,interevent,2476.010140915355,2506.184596654706,3.3662098856545604
84331297,interevent,2506.184596654706,2506.4971138572114,0.044302271330395104
84331297,interevent,2506.4971138572114,2520.897761447344,1.9003027208525598
84331366,initial,2447.687606282532,2448.781166824135,0.09071165959619316
84331366,interevent,2448.781166824135,2456.34023687534,0.914785928105041
84331366,interevent,2456.34023687534,2482.435682974993,2.789940706049994
84331366,interevent,2482.435682974993,2505.6942834057545,2.30498867718902
84331366,interevent,2505.6942834057545,2506.711006495826,0.1430330501760291
84331366,interevent,2506.711006495826,2521.083873160931,1.8750528820365728
84331366,interevent,2521.083873160931,2523.082543356508,0.32138940900197155
84331442,initial,2447.687606282532,2455.148463736165,0.6188836702516706
84331442,interevent,2455.148463736165,2468.878940255177,1.4541027556227615
84331442,interevent,2468.878940255177,2519.6379926941963,2.14113927334115
84331463,initial,2447.687606282532,2450.656352376897,0.24625969472598416
84331463,interevent,2450.656352376897,2469.874855272446,1.9932841640911614
84331463,interevent,2469.874855272446,2474.696115665046,0.5169927546476953
84331463,interevent,2474.696115665046,2498.03546681354,2.7874933674241484
84331463,interevent,2498.03546681354,2515.5669941526385,1.7301640881330989
84331621,initial,2474.166761370376,2497.7965569914168,1.8725499892910267
84331621,interevent,2497.7965569914168,2505.540100176903,0.770069198496909
84331755,initial,2447.687606282532,2450.7452417528257,0.2536331345166651
84331755,interevent,2450.7452417528257,2479.284018386426,2.7458066778234844
84331755,interevent,2479.284018386426,2484.3622140092784,0.6544272196138369
84331755,interevent,2484.3622140092784,2501.488459280184,1.93289481311414
84331755,interevent,2501.488459280184,2502.5371383964866,0.16042746152067106
84331755,interevent,2502.5371383964866,2514.5183266587,1.6997687641639827
84331755,interevent,2514.5183266587,2516.755926307238,0.38188275182324627
84332051,initial,2474.166761370376,2483.0273696148497,0.7349940385648146
84332051,interevent,2483.0273696148497,2521.357472504768,3.399537210801391
84332064,initial,2447.687606282532,2449.7187349886813,0.1684836355911052
84332064,interevent,2449.7187349886813,2450.196560228342,0.06344188436869629
84332064,interevent,2450.196560228342,2452.878767219319,0.4629599211062652
84332064,interevent,2452.878767219319,2475.650344821671,3.0091556866962623
84332064,interevent,2475.650344821671,2475.690626316752,0.006230783224812001
84332064,interevent,2475.690626316752,2494.5268743848164,2.6096874555795484
84332363,initial,2500.1875831289217,2501.899572711546,0.1420108081292143
84336253,initial,2447.687606282532,2450.410461211112,0.2258628397921879
84336253,interevent,2450.410461211112,2475.4211497576184,2.4329875414229494
84336253,interevent,2475.4211497576184,2475.4253168117384,0.0005856350252547459
84336253,interevent,2475.4253168117384,2493.110101888064,2.35624616778561
84336253,interevent,2493.110101888064,2493.1156578467617,0.000888427611900579
84336401,initial,2474.166761370376,2482.423151250812,0.684873676248162
84336401,interevent,2482.423151250812,2504.063608081632,2.06609025691956
84336401,interevent,2504.063608081632,2513.818282241946,1.045314847224363
84336401,interevent,2513.818282241946,2513.819671200072,0.000223639995581844
84336600,initial,2447.687606282532,2452.7634827141933,0.42104772210073205
84336600,interevent,2452.7634827141933,2513.9696858413845,3.128619819020954
84336649,initial,2500.1875831289217,2513.544666036524,0.9852829392438812
84336651,initial,2474.166761370376,2494.6685615179194,1.613080440221163
84336819,initial,2447.687606282532,2452.819054533888,0.42565744584213355
84336819,interevent,2452.819054533888,2465.3466501485304,1.338164512846195
84336819,interevent,2465.3466501485304,2470.18181863205,0.6789813351654865
84336819,interevent,2470.18181863205,2475.365614746631,0.6867527238477193
84336819,interevent,2475.365614746631,2497.911842116786,2.9343878800939347
84336819,interevent,2497.911842116786,2519.228249875726,2.1370049034270884
84336821,initial,2447.687606282532,2452.8190543811656,0.4256574331737011
84336821,interevent,2452.8190543811656,2465.348039024548,1.3383055270078192
84336821,interevent,2465.348039024548,2470.181818492352,0.6787924790362636
84336821,interevent,2470.181818492352,2475.365614612753,0.6867660905037974
84336821,interevent,2475.365614612753,2497.9118420222567,2.9344131952040406
84336821,interevent,2497.9118420222567,2519.2282498319537,2.13700847446043
84336821,interevent,2519.2282498319537,2519.4796477421,0.035612360051171285
84336854,initial,2500.1875831289217,2509.412533730901,0.7652165078778523
84336870,initial,2447.687606282532,2451.0744494339,0.2809411563096797
84336870,interevent,2451.0744494339,2462.444990037306,1.2229324186795694
84336870,interevent,2462.444990037306,2468.634465911757,0.8605017402530064
84336870,interevent,2468.634465911757,2477.4352564718533,1.1768710183804234
84336870,interevent,2477.4352564718533,2480.389678851662,0.5006770249264605
84336870,interevent,2480.389678851662,2483.459375448995,0.6013529178045061
84336870,interevent,2483.459375448995,2484.071924136383,0.14069892462002612
84336870,interevent,2484.071924136383,2493.8865783968213,1.8771538610929825
84336870,interevent,2493.8865783968213,2495.5214141830693,0.34851861833049624
84336870,interevent,2495.5214141830693,2506.563775510045,1.9099966312309606
84336941,initial,2447.687606282532,2448.5922553710866,0.07504131417787009
84336941,interevent,2448.5922553710866,2478.8367673093217,2.9001260375608666
84336941,interevent,2478.8367673093217,2504.873402149001,2.5228019302482054
84336941,interevent,2504.873402149001,2522.485304698949,1.8341898748682024
84337145,initial,2474.166761370376,2477.70889830582,0.2938228911040479
85590904,initial,2882.323983593378,2887.8670132546977,0.4597984296618483
85590904,interevent,2887.8670132546977,2897.2587844953523,1.0641709817603004
85590904,interevent,2897.2587844953523,2897.289340286673,0.004813467011725606
85590904,interevent,2897.289340286673,2899.521297248965,0.441118403242603
85590904,interevent,2899.521297248965,2900.214354407696,0.16231520599949284
85590904,interevent,2900.214354407696,2907.626803495576,1.6706156014780125
86912433,initial,1816.0837173955515,1822.269740939309,0.5131352500455277
86912433,interevent,1822.269740939309,1823.985003199385,0.22365613833373887
90505658,initial,1683.3546086065471,1685.4717071172618,0.17561489476755104
90505658,interevent,1685.4717071172618,1702.3590352521774,1.769119366285994
90571283,initial,2447.687606282532,2465.7122191747844,1.4179647593867597
90645203,initial,2882.323983593378,2885.148827562083,0.2343229064628717
90694662,initial,2882.323983593378,2882.725102091562,0.033273077512140134
90694662,interevent,2882.725102091562,2885.347422200639,0.3376064862743196
90694662,interevent,2885.347422200639,2904.9449692396247,2.4541722505141657
92002749,initial,3014.3632776099257,3018.251263494929,0.32251131848469544
92002749,interevent,3018.251263494929,3032.234909645819,1.5381950094167844
92002749,interevent,3032.234909645819,3049.6058255875614,1.9958524362479788
92002749,interevent,3049.6058255875614,3058.6307333368454,1.1548906524397697
92002749,interevent,3058.6307333368454,3066.119477602476,1.0603934279232803
92841571,initial,1543.2296664975584,1565.1271882727544,1.7179116967292472
92841571,interevent,2285.5895204306794,2974.016716623806,3.0115056914251372
92841571,interevent,2974.016716623806,3012.0197746335257,3.6275658841132623
92845906,initial,1437.97971276287,1439.8522948197735,0.15533207321360315
92845906,interevent,1439.8522948197735,1440.507872601396,0.08681194495168501
92845906,interevent,1440.507872601396,1442.428765833532,0.3354996584717682
92845906,interevent,1442.428765833532,1442.6718284406518,0.05280177552523643
92845906,interevent,1442.6718284406518,1445.0718919610863,0.600228593360125
92845906,interevent,1445.0718919610863,1446.616371413469,0.422010502549912
92845906,interevent,1446.616371413469,1447.406665268952,0.24130317634877554
92845906,interevent,1447.406665268952,1447.56500166898,0.05501393876649949
92845906,interevent,1447.56500166898,1447.7122266956264,0.058110976467172656
92845906,interevent,1447.7122266956264,1448.9580818781426,0.53097844917593
92845906,interevent,1448.9580818781426,1449.4303114794575,0.21393592028697012
92845906,interevent,1449.4303114794575,1449.435867118884,0.002759774750791717
92845906,interevent,1449.435867118884,1452.1664708356668,0.6821271977762097
92845906,interevent,1452.1664708356668,1452.4692548367702,0.1518933313535931
92845906,interevent,1452.4692548367702,1452.705370647937,0.1282094976942253
92845906,interevent,1452.705370647937,1453.0498217049417,0.2006389968258721
92845906,interevent,1453.0498217049417,1454.1165070675393,0.644033209207879
92845906,interevent,1454.1165070675393,1456.4470948819903,1.3615243009646782
92845906,interevent,1456.4470948819903,1459.0610069579454,1.4112568375237238
92845906,interevent,1459.0610069579454,1459.9124004693997,0.4503716687143319
92845906,interevent,1459.9124004693997,1460.1790682805747,0.14921923097757867
92845906,interevent,1460.1790682805747,1462.6360160628635,1.368442797687825
92845906,interevent,1462.6360160628635,1470.091563859774,1.5381159301377858
92845906,interevent,1470.091563859774,1470.8318362206753,0.2873067714045052
92845906,interevent,1470.8318362206753,1473.298476985238,0.9810074082998047
92845906,interevent,1473.298476985238,1478.5122800218653,1.5133357417889313
92845906,interevent,1478.5122800218653,1479.5330991545163,0.35071909337145685
92845906,interevent,1479.5330991545163,1480.2969756635457,0.2862791497497125
92845906,interevent,1480.2969756635457,1480.315030909617,0.007519180168860411
92845906,interevent,1480.315030909617,1482.1302739119517,0.7992809288371
92845906,interevent,1482.1302739119517,1483.6594060715863,0.6775878777800873
92845906,interevent,1483.6594060715863,1483.7219045646857,0.02945342820513565
92845906,interevent,1483.7219045646857,1486.1329518616153,1.1603682981748529
92845906,interevent,1486.1329518616153,1486.8537639499382,0.3481855362279632
92845906,interevent,2175.8951838307426,2176.6063134408764,0.09409048143809443
92845906,interevent,2176.6063134408764,2179.011923997857,0.4155601272526056
92845906,interevent,2179.011923997857,2180.9091818143456,0.38999674629583936
92845906,interevent,2180.9091818143456,2183.555053407242,0.6110856214682395
92845906,interevent,2183.555053407242,2184.313395164571,0.19799898072286629
92845906,interevent,2184.313395164571,2187.9551022836786,0.7346434116682603
92845906,interevent,2187.9551022836786,2188.638444891532,0.20140964797130792
92845906,interevent,2188.638444891532,2190.569020003217,0.6194247087789707
92845906,interevent,2190.569020003217,2193.064866534265,0.8192965677308387
92845906,interevent,2193.064866534265,2195.0495905064,0.6642678587580894
92845906,interevent,2195.0495905064,2195.180145912293,0.047583097581136165
92845906,interevent,2195.180145912293,2196.000977551501,0.3308847733956617
93125144,initial,1468.2713678642176,1470.3498816388565,0.1724142622361454
93125144,interevent,1470.3498816388565,1472.3595932852547,0.26095710758108037
93125144,interevent,1472.3595932852547,1473.020699154734,0.11536114673632804
93125144,interevent,1473.020699154734,1475.3484511772788,0.49016070397849265
93125144,interevent,1475.3484511772788,1476.5623217217285,0.29366572540085256
93125144,interevent,1476.5623217217285,1482.7802926161391,1.2131720570611941
93125144,interevent,1482.7802926161391,1482.9414007124128,0.04113094071493256
93125144,interevent,1482.9414007124128,1484.2497076938207,0.38425770603044745
93125144,interevent,2176.250647680442,2176.6687153378894,0.055557477675707984
93125144,interevent,2176.6687153378894,2183.4188644756064,1.0804434271928414
93125144,interevent,2183.4188644756064,2184.677215928264,0.2346883153612614
93125144,interevent,2184.677215928264,2194.588443721142,1.6278400605944738
93125144,interevent,2194.588443721142,2202.7287069988024,1.150428306464078
93125144,interevent,2202.7287069988024,2203.5870376399903,0.16426532745366335
93125144,interevent,2203.5870376399903,2205.509247416556,0.4364545939556437
93125144,interevent,2205.509247416556,2207.7578342350903,0.5651709197548186
93125144,interevent,2207.7578342350903,2208.325882100303,0.16063792822148476
93125144,interevent,2208.325882100303,2210.8175077449846,0.7624172463911856
93125144,interevent,2210.8175077449846,2216.2104516866257,1.1299646650166706
93125144,interevent,2216.2104516866257,2216.772940812246,0.16455854929256988
93125144,interevent,2216.772940812246,2217.3270959223355,0.1845522396613299
93125144,interevent,2217.3270959223355,2218.700675259246,0.4980429400905532
93125144,interevent,2218.700675259246,2225.3601913741704,2.178620051955204
93125144,interevent,2225.3601913741704,2225.954613405081,0.18598998512319548
93126844,initial,1468.2713678642176,1469.0234873023596,0.06238886632505086
93126844,interevent,1469.0234873023596,1469.894319702209,0.11494911006816733
93126844,interevent,1469.894319702209,1473.3234679634188,0.5786162240188399
93126844,interevent,1473.3234679634188,1475.2317805914404,0.37998251944378897
93126844,interevent,1475.2317805914404,1475.48316614418,0.060242579937412
93126844,interevent,1475.48316614418,1482.1941893438852,1.34623151568801
93126844,interevent,1482.1941893438852,1483.9761004256231,0.43155364697152093
93126844,interevent,1483.9761004256231,1485.8496698362396,0.5013828605998056
93126844,interevent,1485.8496698362396,1486.09410834007,0.07398784064156386
93126844,interevent,1486.09410834007,1487.7301766141788,0.5471609977926838
93126844,interevent,2174.465852855459,2174.4825200853984,0.0022284111590637804
93126844,interevent,2174.4825200853984,2182.050771431345,1.2034257495293113
93126844,interevent,2182.050771431345,2182.718839042131,0.12440249075540902
93126844,interevent,2182.718839042131,2189.3064408403184,1.1239097152177566
93126844,interevent,2189.3064408403184,2189.3161632067745,0.0021663705096050057
93126844,interevent,2189.3161632067745,2189.668946061124,0.0955609758908211
93126844,interevent,2189.668946061124,2194.474544607038,1.3397884983383475
93126844,interevent,2194.474544607038,2195.324547518399,0.24409253016652122
93126844,interevent,2195.324547518399,2195.628714891096,0.09978331277123613
93126844,interevent,2195.628714891096,2196.5412159344355,0.3334112498577528
93126844,interevent,2196.5412159344355,2197.035660262411,0.1975874835112
93126844,interevent,2197.035660262411,2197.560659601999,0.22923847355024807
93126844,interevent,2197.560659601999,2198.446768308299,0.4131276721652642
93126844,interevent,2198.446768308299,2198.484268170124,0.018858780480306238
93126844,interevent,2198.484268170124,2199.0787100118064,0.3221934201043316
93126844,interevent,2199.0787100118064,2199.664817805338,0.33429430735803334
93126844,interevent,2199.664817805338,2203.738419640251,1.3323587736472768
93126844,interevent,2203.738419640251,2206.081459147947,1.1140638613566916
93126844,interevent,2206.081459147947,2215.8549012505737,3.1186000389647854
93126844,interevent,2215.8549012505737,2216.585443580998,0.2285428056606434
93126844,interevent,2216.585443580998,2217.210431057269,0.21886045039709723
93126844,interevent,2217.210431057269,2217.924304451388,0.2752412956766665
93126844,interevent,2217.924304451388,2218.0687456177866,0.06149737972639087
93126844,interevent,2218.0687456177866,2218.335406112676,0.12543619639274295
93126844,interevent,2218.335406112676,2219.077054821389,0.37406717354205
93126844,interevent,2219.077054821389,2220.114527845084,0.5437385931288701
93126844,interevent,2220.114527845084,2224.79354793448,2.23620027606259
93242288,initial,1468.2713678642176,1472.623190374048,0.36098691121034887
93242288,interevent,1472.623190374048,1472.6898566466605,0.008906509153981968
93242288,interevent,1472.6898566466605,1472.7134676162216,0.0043479690660385845
93242288,interevent,1472.7134676162216,1478.728684010464,1.0221926081546018
93242288,interevent,1478.728684010464,1484.682769802873,1.177702526234101
93242288,interevent,1484.682769802873,1487.6507599367417,0.6168414578004853
93242288,interevent,2174.551680359726,2181.844919476966,0.8852989917904909
93242288,interevent,2181.844919476966,2189.582540125672,0.9588589053828983
93242288,interevent,2189.582540125672,2199.208977680702,1.423728951046452
93242288,interevent,2199.208977680702,2202.3200838950133,0.26978155662445424
93242288,interevent,2202.3200838950133,2204.471468621741,0.4232009901345296
93242288,interevent,2204.471468621741,2209.874194390535,1.1275706527316576
93242288,interevent,2209.874194390535,2219.424019926144,1.5085862486152257
93242288,interevent,2219.424019926144,2226.019663449521,1.166788931026562
93280091,initial,1468.2713678642176,1483.9133514295686,1.2076508558702383
93327607,initial,2201.729388698004,2207.116288870161,0.4468473725095077
93327607,interevent,2207.116288870161,2212.752313740695,0.6977174829972107
93443364,initial,1468.2713678642176,1474.1037974611747,0.48380436938809696
93456758,initial,1624.958798439242,1635.4623601532462,0.8712782498093042
93456758,interevent,1635.4623601532462,1644.110833302332,0.906892992397936
93779101,initial,1624.958798439242,1630.2845404308327,0.44177425598237124
93985722,initial,1624.958798439242,1629.2498950273248,0.3559496508734441
93985722,interevent,1629.2498950273248,1629.2540617052578,0.000557191615511707
93985722,interevent,1629.2540617052578,1629.261006168635,0.0012810604350997202
93985722,interevent,1629.261006168635,1645.0330725378262,2.5109964123818713
93985722,interevent,1645.0330725378262,1650.3815499827087,0.8510517215895385
93985722,interevent,3070.6489473331944,3073.899041626512,0.4148673759243936
93985722,interevent,3073.899041626512,3075.708811464929,0.3015515880768498
93985722,interevent,3075.708811464929,3076.8143945931865,0.18391034200441286
93985722,interevent,3076.8143945931865,3080.1936393966066,0.7786636242024638
93985722,interevent,3080.1936393966066,3086.517345752633,1.3666663968963522
93985722,interevent,3086.517345752633,3088.159020606716,0.3795799201356482
93985722,interevent,3088.159020606716,3088.61457789771,0.12268776780759769
93985722,interevent,3088.61457789771,3091.832639730704,0.8695645465652687
93985722,interevent,3091.832639730704,3092.1576398275515,0.10116135930141594
94178492,initial,1569.4379882598296,1577.9954512953543,0.7098479182027282
94178492,interevent,3058.2864949761024,3059.451758049517,0.1531510973127518
94178492,interevent,3059.451758049517,3063.3419765702206,0.6131889497037977
94178492,interevent,3063.3419765702206,3064.5127890322024,0.23320282989554797
94178492,interevent,3064.5127890322024,3064.798894833257,0.06945007423335042
94178492,interevent,3064.798894833257,3066.20303426434,0.3936625315288792
94338761,initial,2474.166761370376,2488.940152934646,1.1379046912204596
94491270,initial,1624.958798439242,1645.363575481153,1.6044562547140042
94608039,initial,2474.166761370376,2482.7951603635856,0.7157321086081281
94834179,initial,1624.958798439242,1629.872140750901,0.4075653960607187
94972416,initial,2361.770974363666,2363.4079560238,0.13578884521713647
94972416,interevent,2363.4079560238,2366.166305555736,0.3544560498903302
94972416,interevent,2366.166305555736,2366.181583405255,0.00266401795155245
94972416,interevent,2366.181583405255,2366.1871389866874,0.001250377324610876
94972416,interevent,2366.1871389866874,2372.645480505245,1.5076154383334064
94972416,interevent,2372.645480505245,2376.335735170336,0.6173193481592052
94972416,interevent,2376.335735170336,2377.21766498402,0.22123248223981673
94972416,interevent,2377.21766498402,2381.8259141682443,1.2019306940184618
94972416,interevent,2381.8259141682443,2383.261995130495,0.3873698711558263
94972416,interevent,2383.261995130495,2384.821682201782,0.4621659121049637
94972416,interevent,2384.821682201782,2385.4175014509137,0.19549302670085722
94972416,interevent,2385.4175014509137,2385.6355517630245,0.0807980585214621
94972416,interevent,2385.6355517630245,2387.84938485512,0.8648523977968554
95282711,initial,1624.958798439242,1629.0554835412545,0.33982307362866904
95282711,interevent,1629.0554835412545,1636.8596552723975,0.9418342585644199
95282711,interevent,1636.8596552723975,1637.1290984674374,0.04311984895466543
95282711,interevent,1637.1290984674374,1648.2552898394365,1.6578321312043771
95282711,interevent,1648.2552898394365,1649.267765194429,0.18391972680273377
95328477,initial,1468.2713678642176,1469.1222704495665,0.07058300179571643
95328477,interevent,1469.1222704495665,1471.4514529770256,0.3010877039559066
95328477,interevent,1471.4514529770256,1471.466730822058,0.002685803699831528
95328477,interevent,1471.466730822058,1472.9167349533332,0.3167969130595885
95328477,interevent,1472.9167349533332,1474.1459015962675,0.3109736243513157
95328477,interevent,1474.1459015962675,1475.0403438667245,0.25766181373928637
95328477,interevent,1475.0403438667245,1478.3958835636302,0.6997777750573286
95328477,interevent,1478.3958835636302,1479.6417159059004,0.388677916654226
95328477,interevent,1479.6417159059004,1483.627799199877,1.2466883107662434
95328477,interevent,1483.627799199877,1484.1305710671293,0.16281071135066094
95328477,interevent,1484.1305710671293,1485.1777793197257,0.3749532100890136
95328477,interevent,1485.1777793197257,1486.4027601092096,0.4685008502029299
95328477,interevent,1486.4027601092096,1487.7235691386857,0.530376137477796
95328477,interevent,1487.7235691386857,1488.0027301664743,0.12054576179867754
95328477,interevent,1488.0027301664743,1488.2749467134995,0.12914165321907062
95328477,interevent,1488.2749467134995,1489.2499248674233,0.491604719590938
95328477,interevent,2203.0997396186795,2209.353905068979,0.7684693464888065
95328477,interevent,2209.353905068979,2209.66501401224,0.05085298130214373
95328477,interevent,2209.66501401224,2210.605284032601,0.19599145623416736
95328477,interevent,2210.605284032601,2212.2010999028266,0.3893899520363987
95328477,interevent,2212.2010999028266,2212.7094264740144,0.1426510160928054
95328477,interevent,2212.7094264740144,2212.851091147704,0.04618545951673009
95328477,interevent,2212.851091147704,2213.396916355915,0.2014672423516297
95328477,interevent,2213.396916355915,2213.4274714358853,0.012627136947399947
95328477,interevent,2213.4274714358853,2216.6218793146827,0.665278599362976
95328477,interevent,2216.6218793146827,2217.4704801458583,0.3536803501572658
95328477,interevent,2217.4704801458583,2219.117677489184,0.712706511702774
95328477,interevent,2219.117677489184,2223.4856398939182,1.7545232905496675
95328477,interevent,2223.4856398939182,2224.3939491137817,0.35291841040418614
95570747,initial,2910.259157210123,2921.451817605516,0.9105820458626805
95570747,interevent,2921.451817605516,2928.4780407803823,0.8289358060322733
96246348,initial,2201.729388698004,2219.438753603951,1.3388183964834894
96581445,initial,2962.79385630088,2965.344049852345,0.21154045024868273
96652559,initial,2962.79385630088,2968.582746252865,0.48019272348152986
96652559,interevent,2968.582746252865,2968.618856999151,0.004826582585798696
96652559,interevent,2968.618856999151,2987.1434977790173,2.4222225243537183
96740970,initial,2201.729388698004,2205.874631227425,0.3438509483172411
96740970,interevent,2205.874631227425,2244.4274790314685,3.431180655645004
96742895,initial,2962.79385630088,2974.682648480431,0.9687107259040659
96742895,interevent,2974.682648480431,2978.4353683446075,0.44817856581049764
96742895,interevent,2978.4353683446075,2985.899092411612,1.0840283878155539
96743408,initial,2962.79385630088,2978.1687353697225,1.2404108035820758
96743408,interevent,2978.1687353697225,2979.152052196427,0.1295823063518431
96744970,initial,2962.79385630088,2986.1630807409333,1.886074272609277
96859149,initial,2962.79385630088,2966.6050506772867,0.31614140577964445
97290592,initial,2500.1875831289217,2509.153545499966,0.7437332416569032
98305034,initial,1624.958798439242,1633.1041241686214,0.6756608223816406
98305034,interevent,1633.1041241686214,1635.3680156086325,0.29291446835043267
98305034,interevent,1635.3680156086325,1643.6818137822877,1.0953777924747727
98305034,interevent,1643.6818137822877,1645.699832714923,0.35099215609984064
98305034,interevent,1645.699832714923,1646.2081561803027,0.10920297777665552
98305034,interevent,3073.4156700823173,3086.077092866745,1.4055690116808814
98305034,interevent,3086.077092866745,3087.9659994232347,0.2775534785630082
98900472,initial,1624.958798439242,1634.4109282233735,0.7840611898636575
98900472,interevent,1634.4109282233735,1635.013699850002,0.07988208503419061
98900472,interevent,1635.013699850002,1645.9620646366334,1.468861232485791
98900472,interevent,1645.9620646366334,1648.4661547382825,0.4162915168076214
98900472,interevent,3073.711606088426,3077.2713959840444,0.42619868270922057
98900472,interevent,3077.2713959840444,3081.683965111583,0.6964816668142044
99210610,initial,1624.958798439242,1645.7426182752574,1.635898136167397
99210610,interevent,1645.7426182752574,1647.9689438549722,0.2882053538056489
99210610,interevent,2344.143811791153,2347.560551844564,0.31553310478211816
99210610,interevent,2347.560551844564,2356.606468722023,1.325095336402724
99324893,initial,1624.958798439242,1632.3553437191615,0.6135489276491124
