TIC,Sector,Orbit,Start_BTJD,End_BTJD
347638371,59,126,2923.5577567508444,2930.277664160356
347638371,59,126,2930.4883123086765,2936.6873863846995
347718143,19,45,1816.0837173955515,1827.9795507323
347718143,19,46,1828.9587173992768,1838.708705828525
347718143,19,46,1838.7295391620137,1841.1462058294564
347718143,59,125,2910.259157210123,2916.742953508161
347718143,59,125,2916.9536016564816,2917.7707312861457
347718143,59,125,2917.77536091581,2923.347108602524
347718143,59,126,2923.5577567508444,2930.277664160356
347718143,59,126,2930.4883123086765,2936.6873863846995
348638062,42,91,2447.687606282532,2460.3056502612308
348638062,42,92,2461.2362058167346,2473.159816926345
348638062,44,95,2500.1875831289217,2511.7223053518683
348638062,44,96,2513.2014604443684,2519.4167382232845
348638062,44,96,2519.4236826677807,2524.4375715572387
348638324,42,91,2447.687606282532,2460.3056502612308
348638324,42,92,2461.2362058167346,2473.159816926345
348638324,43,93,2474.166761370376,2486.1250831289217
348638324,43,94,2487.180638684425,2498.888972017914
348638324,44,95,2500.1875831289217,2511.7223053518683
348638324,44,96,2513.2014604443684,2519.4167382232845
348638324,44,96,2519.4236826677807,2524.4375715572387
348638386,43,93,2474.166761370376,2486.1250831289217
348638386,43,94,2487.180638684425,2498.888972017914
348638399,42,91,2447.687606282532,2460.3056502612308
348638399,42,92,2461.2362058167346,2473.159816926345
348638399,43,93,2474.166761370376,2486.1250831289217
348638399,43,94,2487.180638684425,2498.888972017914
348638415,44,95,2500.1875831289217,2511.7223053518683
348638415,44,96,2513.2014604443684,2519.4167382232845
348638415,44,96,2519.4236826677807,2524.4375715572387
348638431,42,91,2447.687606282532,2460.3056502612308
348638431,42,92,2461.2362058167346,2473.159816926345
348638431,43,93,2474.166761370376,2486.1250831289217
348638431,43,94,2487.180638684425,2498.888972017914
348638431,44,95,2500.1875831289217,2511.7223053518683
348638431,44,96,2513.2014604443684,2519.4167382232845
348638431,44,96,2519.4236826677807,2524.4375715572387
348638527,42,91,2447.687606282532,2460.3056502612308
348638527,42,92,2461.2362058167346,2473.159816926345
348638527,43,93,2474.166761370376,2486.1250831289217
348638527,43,94,2487.180638684425,2498.888972017914
348638527,44,95,2500.1875831289217,2511.7223053518683
348638527,44,96,2513.2014604443684,2519.4167382232845
348638527,44,96,2519.4236826677807,2524.4375715572387
348638623,43,93,2474.166761370376,2486.1250831289217
348638623,43,94,2487.180638684425,2498.888972017914
348638763,42,91,2447.687606282532,2460.3056502612308
348638763,42,92,2461.2362058167346,2473.159816926345
348638763,43,93,2474.166761370376,2486.1250831289217
348638763,43,94,2487.180638684425,2498.888972017914
348638763,44,95,2500.1875831289217,2511.7223053518683
348638763,44,96,2513.2014604443684,2519.4167382232845
348638763,44,96,2519.4236826677807,2524.4375715572387
348638801,42,91,2447.687606282532,2460.3056502612308
348638801,42,92,2461.2362058167346,2473.159816926345
348638810,44,95,2500.1875831289217,2511.7223053518683
348638810,44,96,2513.2014604443684,2519.4167382232845
348638810,44,96,2519.4236826677807,2524.4375715572387
348638812,44,95,2500.1875831289217,2511.7223053518683
348638812,44,96,2513.2014604443684,2519.4167382232845
348638812,44,96,2519.4236826677807,2524.4375715572387
348638813,42,91,2447.687606282532,2460.3056502612308
348638813,42,92,2461.2362058167346,2473.159816926345
348638813,43,93,2474.166761370376,2486.1250831289217
348638813,43,94,2487.180638684425,2498.888972017914
348638813,44,95,2500.1875831289217,2511.7223053518683
348638813,44,96,2513.2014604443684,2519.4167382232845
348638813,44,96,2519.4236826677807,2524.4375715572387
348638859,42,91,2447.687606282532,2460.3056502612308
348638859,42,92,2461.2362058167346,2473.159816926345
348638859,43,93,2474.166761370376,2486.1250831289217
348638859,43,94,2487.180638684425,2498.888972017914
348638859,44,95,2500.1875831289217,2511.7223053518683
348638859,44,96,2513.2014604443684,2519.4167382232845
348638859,44,96,2519.4236826677807,2524.4375715572387
348638902,42,91,2447.687606282532,2460.3056502612308
348638902,42,92,2461.2362058167346,2473.159816926345
348638902,43,93,2474.166761370376,2486.1250831289217
348638902,43,94,2487.180638684425,2498.888972017914
348638902,44,95,2500.1875831289217,2511.7223053518683
348638902,44,96,2513.2014604443684,2519.4167382232845
348638902,44,96,2519.4236826677807,2524.4375715572387
348638903,42,91,2447.687606282532,2460.3056502612308
348638903,42,92,2461.2362058167346,2473.159816926345
348638903,43,93,2474.166761370376,2486.1250831289217
348638903,43,94,2487.180638684425,2498.888972017914
348638903,44,95,2500.1875831289217,2511.7223053518683
348638903,44,96,2513.2014604443684,2519.4167382232845
348638903,44,96,2519.4236826677807,2524.4375715572387
348638938,42,91,2447.687606282532,2460.3056502612308
348638938,42,92,2461.2362058167346,2473.159816926345
348638938,43,93,2474.166761370376,2486.1250831289217
348638938,43,94,2487.180638684425,2498.888972017914
348638969,43,93,2474.166761370376,2486.1250831289217
348638969,43,94,2487.180638684425,2498.888972017914
348638969,44,95,2500.1875831289217,2511.7223053518683
348638969,44,96,2513.2014604443684,2519.4167382232845
348638969,44,96,2519.4236826677807,2524.4375715572387
348638984,42,91,2447.687606282532,2460.3056502612308
348638984,42,92,2461.2362058167346,2473.159816926345
348639006,42,91,2447.687606282532,2460.3056502612308
348639006,42,92,2461.2362058167346,2473.159816926345
348639093,42,91,2447.687606282532,2460.3056502612308
348639093,42,92,2461.2362058167346,2473.159816926345
348665154,43,93,2474.166761370376,2486.1250831289217
348665154,43,94,2487.180638684425,2498.888972017914
348665154,44,95,2500.1875831289217,2511.7223053518683
348665154,44,96,2513.2014604443684,2519.4167382232845
348665154,44,96,2519.4236826677807,2524.4375715572387
348722861,42,91,2447.687606282532,2460.3056502612308
348722861,42,92,2461.2362058167346,2473.159816926345
348722861,43,93,2474.166761370376,2486.1250831289217
348722861,43,94,2487.180638684425,2498.888972017914
348722861,44,95,2500.1875831289217,2511.7223053518683
348722861,44,96,2513.2014604443684,2519.4167382232845
348722861,44,96,2519.4236826677807,2524.4375715572387
348723421,42,91,2447.687606282532,2460.3056502612308
348723421,42,92,2461.2362058167346,2473.159816926345
348768846,43,93,2474.166761370376,2486.1250831289217
348768846,43,94,2487.180638684425,2498.888972017914
348768951,43,93,2474.166761370376,2486.1250831289217
348768951,43,94,2487.180638684425,2498.888972017914
348769440,44,95,2500.1875831289217,2511.7223053518683
348769440,44,96,2513.2014604443684,2519.4167382232845
348769440,44,96,2519.4236826677807,2524.4375715572387
348769589,42,91,2447.687606282532,2460.3056502612308
348769589,42,92,2461.2362058167346,2473.159816926345
348769589,43,93,2474.166761370376,2486.1250831289217
348769589,43,94,2487.180638684425,2498.888972017914
348769589,44,95,2500.1875831289217,2511.7223053518683
348769589,44,96,2513.2014604443684,2519.4167382232845
348769589,44,96,2519.4236826677807,2524.4375715572387
348839142,61,129,2962.7938563008797,2969.3332081544213
348839142,61,129,2969.543856302742,2975.1966225081123
348839142,61,130,2975.407270656433,2982.1896780659445
348839142,61,130,2982.400326214265,2988.2244002898224
348839142,62,131,2988.435048438143,2994.881807698868
348839142,62,131,2995.092455847189,3000.9234627927653
348839142,62,132,3001.134110941086,3007.53457390517
348839142,62,132,3007.7452220534906,3014.152629461605
348839142,63,133,3014.3632776099257,3021.187351684552
348839142,63,133,3021.3979998328723,3027.3910438148305
348839142,63,134,3027.601691963151,3034.0901178894565
348839142,63,134,3034.300766037777,3040.8979882597923
348839142,65,137,3068.7336248317733,3075.9674095525406
348839142,65,137,3076.178057700861,3083.47435399564
348839142,65,138,3083.685002143495,3087.4674095502123
348839142,65,138,3087.4697243650444,3090.252131771762
348839142,65,138,3090.462779919617,3096.58777991822
348839142,66,139,3097.6687868623994,3104.88869426772
348839142,66,139,3105.0993424160406,3111.9743424137123
348839142,66,140,3112.184990562033,3119.076194263529
348839142,66,140,3119.2451757448725,3124.2405345398
348839142,66,140,3124.272941946984,3126.4257197240368
348839142,67,141,3126.6363678723574,3133.1132197217084
348839142,67,141,3133.323867870029,3140.2497937935404
348839142,67,142,3140.460441941861,3147.703497495037
348839142,67,142,3147.91413406888,3154.395615548361
348839788,1,9,1325.3130924007855,1338.5214257300831
348839788,1,10,1339.6672474890947,1353.167247485835
348839788,2,11,1354.1047474853694,1367.1464141495526
348839788,2,12,1368.6047359085642,1381.5005692406558
348839788,3,13,1381.7089025736786,1382.5214025736786
348839788,3,13,1382.6047359071672,1383.62556924019
348839788,3,13,1383.6672359071672,1384.2714025736786
348839788,3,13,1384.31306924019,1385.87556924019
348839788,3,13,1385.93806924019,1395.4380692397244
348839788,3,13,1395.583902573213,1396.458902573213
348839788,3,13,1396.5005692397244,1396.5630692397244
348839788,3,14,1396.646402573213,1409.3755576661788
348839788,4,15,1410.917224333156,1413.2505576666445
348839788,4,15,1413.2713909996671,1418.4797243336216
348839788,4,15,1421.2297243340872,1423.5005576675758
348839788,4,16,1424.5630576680414,1436.833879429381
348839788,5,17,1437.97971276287,1450.1880460991524
348839788,5,18,1451.563046099618,1464.2713678628206
348839788,6,19,1468.2713678642176,1477.0213678670116
348839788,6,20,1478.1047012005,1490.0421896306798
348839788,9,25,1543.2296664975584,1555.542166499421
348839788,9,26,1556.729666499421,1568.458821593318
348839788,10,27,1569.4379882598296,1581.771321593318
348839788,10,28,1582.771321593318,1595.667143351864
348839788,11,29,1596.7713100183755,1609.6879766830243
348839788,11,30,1610.7921433495358,1623.875465106219
348839788,12,31,1624.958798439242,1638.9796317690052
348839788,12,32,1640.0421317685395,1652.875453523826
348839788,13,33,1653.9171201903373,1667.6879535191692
348839788,13,34,1668.6254535187036,1682.3546086070128
348839788,30,67,2115.882201184518,2129.139134054538
348839788,30,68,2130.208578499034,2143.222467388492
348839788,31,69,2144.514134055469,2157.451622482855
348839788,31,70,2158.861344705336,2169.944678040687
348839788,32,71,2174.222455819603,2185.9377220263705
348839788,32,72,2186.9446664713323,2200.2293886975385
348839788,33,73,2201.729388698004,2213.86132157268
348839788,33,74,2215.430766017642,2227.5696549103595
348839788,34,75,2228.750210466329,2240.902976674028
348839788,34,76,2241.9863100075163,2254.062698900234
348839788,36,79,2280.902965109796,2292.8543424261734
348839788,36,80,2293.7918424261734,2305.9862868711352
348839788,37,81,2307.2362868711352,2319.0279419636354
348839788,37,82,2320.222386407666,2332.576553073246
348839788,38,83,2333.854319276754,2346.3334859414026
348839788,38,84,2347.2987637189217,2360.5487521416508
348839788,39,85,2361.770974363666,2374.8543076934293
348839788,39,86,2375.86125213746,2389.715407225769
348867108,43,93,2474.166761370376,2486.1250831289217
348867108,43,94,2487.180638684425,2498.888972017914
348867108,44,95,2500.1875831289217,2511.7223053518683
348867108,44,96,2513.2014604443684,2519.4167382232845
348867108,44,96,2519.4236826677807,2524.4375715572387
349003587,43,93,2474.166761370376,2486.1250831289217
349003587,43,94,2487.180638684425,2498.888972017914
349003587,44,95,2500.1875831289217,2511.7223053518683
349003587,44,96,2513.2014604443684,2519.4167382232845
349003587,44,96,2519.4236826677807,2524.4375715572387
349055504,5,17,1437.97971276287,1450.1880460991524
349055504,5,18,1451.563046099618,1464.2713678628206
349055504,6,19,1468.2713678642176,1477.0213678670116
349055504,6,20,1478.1047012005,1490.0421896306798
349055504,7,21,1491.625522964634,1503.0213563013822
349055504,7,22,1504.7088563023135,1516.0838447315618
349055504,8,23,1517.354678065516,1529.0630114017986
349055504,8,24,1530.2713447352871,1531.7296780692411
349055504,8,24,1535.0005114031956,1542.0004998305812
349055504,12,31,1624.958798439242,1638.9796317690052
349055504,12,32,1640.0421317685395,1652.875453523826
349055504,13,33,1653.9171201903373,1667.6879535191692
349055504,13,34,1668.6254535187036,1682.3546086070128
349055504,27,61,2036.2780692591327,2048.125279903412
349055504,27,62,2049.1530576804653,2060.6391687882133
349055504,28,63,2061.847502121236,2073.958601654973
349055504,28,64,2075.1530460990034,2087.0974905407056
349055504,29,65,2088.2363794292323,2101.375256741885
349055504,29,66,2102.326645630412,2114.430812295992
349055504,30,67,2115.882201184518,2129.139134054538
349055504,30,68,2130.208578499034,2143.222467388492
349055504,36,79,2280.902965109796,2292.8543424261734
349055504,36,80,2293.7918424261734,2305.9862868711352
349055504,37,81,2307.2362868711352,2319.0279419636354
349055504,37,82,2320.222386407666,2332.576553073246
349055504,38,83,2333.854319276754,2346.3334859414026
349055504,38,84,2347.2987637189217,2360.5487521416508
349055504,39,85,2361.770974363666,2374.8543076934293
349055504,39,86,2375.86125213746,2389.715407225769
349055504,61,129,2962.7938563008797,2969.3332081544213
349055504,61,129,2969.543856302742,2975.1966225081123
349055504,61,130,2975.407270656433,2982.1896780659445
349055504,61,130,2982.400326214265,2988.2244002898224
349055504,63,133,3014.3632776099257,3021.187351684552
349055504,63,133,3021.3979998328723,3027.3910438148305
349055504,63,134,3027.601691963151,3034.0901178894565
349055504,63,134,3034.300766037777,3040.8979882597923
349055504,64,135,3041.108636408113,3048.1132544633
349055504,64,135,3048.3239026116207,3054.752143351827
349055504,64,135,3054.754458166659,3055.078532240819
349055504,64,136,3055.289180388674,3062.21742112888
349055504,64,136,3062.428069277201,3068.029921127949
349055504,65,137,3068.7336248317733,3075.9674095525406
349055504,65,137,3076.178057700861,3083.47435399564
349055504,65,138,3083.685002143495,3087.4674095502123
349055504,65,138,3087.4697243650444,3090.252131771762
349055504,65,138,3090.462779919617,3096.58777991822
349055504,66,139,3097.6687868623994,3104.88869426772
349055504,66,139,3105.0993424160406,3111.9743424137123
349055504,66,140,3112.184990562033,3119.076194263529
349055504,66,140,3119.2451757448725,3124.2405345398
349055504,66,140,3124.272941946984,3126.4257197240368
349072683,43,93,2474.166761370376,2486.1250831289217
349072683,43,94,2487.180638684425,2498.888972017914
349072683,44,95,2500.1875831289217,2511.7223053518683
349072683,44,96,2513.2014604443684,2519.4167382232845
349072683,44,96,2519.4236826677807,2524.4375715572387
349195685,4,15,1410.917224333156,1413.2505576666445
349195685,4,15,1413.2713909996671,1418.4797243336216
349195685,4,15,1421.2297243340872,1423.5005576675758
349195685,4,16,1424.5630576680414,1436.833879429381
349195685,5,17,1437.97971276287,1450.1880460991524
349195685,5,18,1451.563046099618,1464.2713678628206
349195685,7,21,1491.625522964634,1503.0213563013822
349195685,7,22,1504.7088563023135,1516.0838447315618
349195685,8,23,1517.354678065516,1529.0630114017986
349195685,8,24,1530.2713447352871,1531.7296780692411
349195685,8,24,1535.0005114031956,1542.0004998305812
349195685,10,27,1569.4379882598296,1581.771321593318
349195685,10,28,1582.771321593318,1595.667143351864
349195685,29,65,2088.2363794292323,2101.375256741885
349195685,29,66,2102.326645630412,2114.430812295992
349195685,33,73,2201.729388698004,2213.86132157268
349195685,33,74,2215.430766017642,2227.5696549103595
349195685,36,79,2280.902965109796,2292.8543424261734
349195685,36,80,2293.7918424261734,2305.9862868711352
349195685,37,81,2307.2362868711352,2319.0279419636354
349195685,37,82,2320.222386407666,2332.576553073246
349195685,38,83,2333.854319276754,2346.3334859414026
349195685,38,84,2347.2987637189217,2360.5487521416508
349195685,39,85,2361.770974363666,2374.8543076934293
349195685,39,86,2375.86125213746,2389.715407225769
349195685,64,135,3041.108636408113,3048.1132544633
349195685,64,135,3048.3239026116207,3054.752143351827
349195685,64,135,3054.754458166659,3055.078532240819
349195685,64,136,3055.289180388674,3062.21742112888
349195685,64,136,3062.428069277201,3068.029921127949
349448154,43,93,2474.166761370376,2486.1250831289217
349448154,43,94,2487.180638684425,2498.888972017914
349448154,59,125,2910.259157210123,2916.742953508161
349448154,59,125,2916.9536016564816,2917.7707312861457
349448154,59,125,2917.77536091581,2923.347108602524
349448154,59,126,2923.5577567508444,2930.277664160356
349448154,59,126,2930.4883123086765,2936.6873863846995
349583705,43,93,2474.166761370376,2486.1250831289217
349583705,43,94,2487.180638684425,2498.888972017914
349583705,44,95,2500.1875831289217,2511.7223053518683
349583705,44,96,2513.2014604443684,2519.4167382232845
349583705,44,96,2519.4236826677807,2524.4375715572387
349689239,44,95,2500.1875831289217,2511.7223053518683
349689239,44,96,2513.2014604443684,2519.4167382232845
349689239,44,96,2519.4236826677807,2524.4375715572387
349920992,62,131,2988.435048438143,2994.881807698868
349920992,62,131,2995.092455847189,3000.9234627927653
349920992,62,132,3001.134110941086,3007.53457390517
349920992,62,132,3007.7452220534906,3014.152629461605
350092591,27,61,2036.2780692591327,2048.125279903412
350092591,27,62,2049.1530576804653,2060.6391687882133
350092592,27,61,2036.2780692591327,2048.125279903412
350092592,27,62,2049.1530576804653,2060.6391687882133
350559457,4,15,1410.917224333156,1413.2505576666445
350559457,4,15,1413.2713909996671,1418.4797243336216
350559457,4,15,1421.2297243340872,1423.5005576675758
350559457,4,16,1424.5630576680414,1436.833879429381
350559457,6,19,1468.2713678642176,1477.0213678670116
350559457,6,20,1478.1047012005,1490.0421896306798
350559457,7,21,1491.625522964634,1503.0213563013822
350559457,7,22,1504.7088563023135,1516.0838447315618
350559457,8,23,1517.354678065516,1529.0630114017986
350559457,8,24,1530.2713447352871,1531.7296780692411
350559457,8,24,1535.0005114031956,1542.0004998305812
350559457,27,61,2036.2780692591327,2048.125279903412
350559457,27,62,2049.1530576804653,2060.6391687882133
350559457,29,65,2088.2363794292323,2101.375256741885
350559457,29,66,2102.326645630412,2114.430812295992
350559457,33,73,2201.729388698004,2213.86132157268
350559457,33,74,2215.430766017642,2227.5696549103595
350559457,34,75,2228.750210466329,2240.902976674028
350559457,34,76,2241.9863100075163,2254.062698900234
350559457,36,79,2280.902965109796,2292.8543424261734
350559457,36,80,2293.7918424261734,2305.9862868711352
350559457,37,81,2307.2362868711352,2319.0279419636354
350559457,37,82,2320.222386407666,2332.576553073246
350559457,38,83,2333.854319276754,2346.3334859414026
350559457,38,84,2347.2987637189217,2360.5487521416508
350712873,5,17,1437.97971276287,1450.1880460991524
350712873,5,18,1451.563046099618,1464.2713678628206
350712873,6,19,1468.2713678642176,1477.0213678670116
350712873,6,20,1478.1047012005,1490.0421896306798
350712873,7,21,1491.625522964634,1503.0213563013822
350712873,7,22,1504.7088563023135,1516.0838447315618
350712873,8,23,1517.354678065516,1529.0630114017986
350712873,8,24,1530.2713447352871,1531.7296780692411
350712873,8,24,1535.0005114031956,1542.0004998305812
350712873,10,27,1569.4379882598296,1581.771321593318
350712873,10,28,1582.771321593318,1595.667143351864
350712873,11,29,1596.7713100183755,1609.6879766830243
350712873,11,30,1610.7921433495358,1623.875465106219
350712873,13,33,1653.9171201903373,1667.6879535191692
350712873,13,34,1668.6254535187036,1682.3546086070128
350712873,27,61,2036.2780692591327,2048.125279903412
350712873,27,62,2049.1530576804653,2060.6391687882133
350712873,28,63,2061.847502121236,2073.958601654973
350712873,28,64,2075.1530460990034,2087.0974905407056
350712873,29,65,2088.2363794292323,2101.375256741885
350712873,29,66,2102.326645630412,2114.430812295992
350712873,30,67,2115.882201184518,2129.139134054538
350712873,30,68,2130.208578499034,2143.222467388492
350712873,31,69,2144.514134055469,2157.451622482855
350712873,31,70,2158.861344705336,2169.944678040687
350712873,32,71,2174.222455819603,2185.9377220263705
350712873,32,72,2186.9446664713323,2200.2293886975385
350712873,33,73,2201.729388698004,2213.86132157268
350712873,33,74,2215.430766017642,2227.5696549103595
350712873,36,79,2280.902965109796,2292.8543424261734
350712873,36,80,2293.7918424261734,2305.9862868711352
350712873,37,81,2307.2362868711352,2319.0279419636354
350712873,37,82,2320.222386407666,2332.576553073246
350712873,38,83,2333.854319276754,2346.3334859414026
350712873,38,84,2347.2987637189217,2360.5487521416508
350712873,39,85,2361.770974363666,2374.8543076934293
350712873,39,86,2375.86125213746,2389.715407225769
350712873,61,129,2962.7938563008797,2969.3332081544213
350712873,61,129,2969.543856302742,2975.1966225081123
350712873,61,130,2975.407270656433,2982.1896780659445
350712873,61,130,2982.400326214265,2988.2244002898224
350712873,62,131,2988.435048438143,2994.881807698868
350712873,62,131,2995.092455847189,3000.9234627927653
350712873,62,132,3001.134110941086,3007.53457390517
350712873,62,132,3007.7452220534906,3014.152629461605
350712873,64,135,3041.108636408113,3048.1132544633
350712873,64,135,3048.3239026116207,3054.752143351827
350712873,64,135,3054.754458166659,3055.078532240819
350712873,64,136,3055.289180388674,3062.21742112888
350712873,64,136,3062.428069277201,3068.029921127949
350712873,66,139,3097.6687868623994,3104.88869426772
350712873,66,139,3105.0993424160406,3111.9743424137123
350712873,66,140,3112.184990562033,3119.076194263529
350712873,66,140,3119.2451757448725,3124.2405345398
350712873,66,140,3124.272941946984,3126.4257197240368
350712873,67,141,3126.6363678723574,3133.1132197217084
350712873,67,141,3133.323867870029,3140.2497937935404
350712873,67,142,3140.460441941861,3147.703497495037
350712873,67,142,3147.91413406888,3154.395615548361
352162554,12,31,1624.958798439242,1638.9796317690052
352162554,12,32,1640.0421317685395,1652.875453523826
352901324,58,123,2882.323983593378,2889.4235206316225
352901324,58,123,2889.634168779477,2896.0554535030387
352901324,58,124,2896.26610165136,2903.38415720826
352901324,58,124,2903.5948053565808,2910.048509061802
353202794,59,125,2910.259157210123,2916.742953508161
353202794,59,125,2916.9536016564816,2917.7707312861457
353202794,59,125,2917.77536091581,2923.347108602524
353202794,59,126,2923.5577567508444,2930.277664160356
353202794,59,126,2930.4883123086765,2936.6873863846995
353502339,52,111,2718.631935013924,2720.208312328439
353502339,52,111,2720.2152567729354,2730.29859010363
353502339,52,112,2731.444423436653,2743.0763678778894
353764061,59,125,2910.259157210123,2916.742953508161
353764061,59,125,2916.9536016564816,2917.7707312861457
353764061,59,125,2917.77536091581,2923.347108602524
353764061,59,126,2923.5577567508444,2930.277664160356
353764061,59,126,2930.4883123086765,2936.6873863846995
353846256,59,125,2910.259157210123,2916.742953508161
353846256,59,125,2916.9536016564816,2917.7707312861457
353846256,59,125,2917.77536091581,2923.347108602524
353846256,59,126,2923.5577567508444,2930.277664160356
353846256,59,126,2930.4883123086765,2936.6873863846995
353902766,59,125,2910.259157210123,2916.742953508161
353902766,59,125,2916.9536016564816,2917.7707312861457
353902766,59,125,2917.77536091581,2923.347108602524
353902766,59,126,2923.5577567508444,2930.277664160356
353902766,59,126,2930.4883123086765,2936.6873863846995
353927315,42,91,2447.687606282532,2460.3056502612308
353927315,42,92,2461.2362058167346,2473.159816926345
353927315,44,95,2500.1875831289217,2511.7223053518683
353927315,44,96,2513.2014604443684,2519.4167382232845
353927315,44,96,2519.4236826677807,2524.4375715572387
353927317,43,93,2474.166761370376,2486.1250831289217
353927317,43,94,2487.180638684425,2498.888972017914
353927317,44,95,2500.1875831289217,2511.7223053518683
353927317,44,96,2513.2014604443684,2519.4167382232845
353927317,44,96,2519.4236826677807,2524.4375715572387
353927374,43,93,2474.166761370376,2486.1250831289217
353927374,43,94,2487.180638684425,2498.888972017914
353927374,44,95,2500.1875831289217,2511.7223053518683
353927374,44,96,2513.2014604443684,2519.4167382232845
353927374,44,96,2519.4236826677807,2524.4375715572387
353927610,43,93,2474.166761370376,2486.1250831289217
353927610,43,94,2487.180638684425,2498.888972017914
353927750,43,93,2474.166761370376,2486.1250831289217
353927750,43,94,2487.180638684425,2498.888972017914
353927867,44,95,2500.1875831289217,2511.7223053518683
353927867,44,96,2513.2014604443684,2519.4167382232845
353927867,44,96,2519.4236826677807,2524.4375715572387
353927906,42,91,2447.687606282532,2460.3056502612308
353927906,42,92,2461.2362058167346,2473.159816926345
353927958,42,91,2447.687606282532,2460.3056502612308
353927958,42,92,2461.2362058167346,2473.159816926345
353927958,43,93,2474.166761370376,2486.1250831289217
353927958,43,94,2487.180638684425,2498.888972017914
353927958,44,95,2500.1875831289217,2511.7223053518683
353927958,44,96,2513.2014604443684,2519.4167382232845
353927958,44,96,2519.4236826677807,2524.4375715572387
353928017,44,95,2500.1875831289217,2511.7223053518683
353928017,44,96,2513.2014604443684,2519.4167382232845
353928017,44,96,2519.4236826677807,2524.4375715572387
353928189,42,91,2447.687606282532,2460.3056502612308
353928189,42,92,2461.2362058167346,2473.159816926345
353928189,43,93,2474.166761370376,2486.1250831289217
353928189,43,94,2487.180638684425,2498.888972017914
353929099,42,91,2447.687606282532,2460.3056502612308
353929099,42,92,2461.2362058167346,2473.159816926345
353929099,43,93,2474.166761370376,2486.1250831289217
353929099,43,94,2487.180638684425,2498.888972017914
353929099,44,95,2500.1875831289217,2511.7223053518683
353929099,44,96,2513.2014604443684,2519.4167382232845
353929099,44,96,2519.4236826677807,2524.4375715572387
353929099,58,123,2882.323983593378,2889.4235206316225
353929099,58,123,2889.634168779477,2896.0554535030387
353929099,58,124,2896.26610165136,2903.38415720826
353929099,58,124,2903.5948053565808,2910.048509061802
354571603,5,17,1437.97971276287,1450.1880460991524
354571603,5,18,1451.563046099618,1464.2713678628206
354571603,6,19,1468.2713678642176,1477.0213678670116
354571603,6,20,1478.1047012005,1490.0421896306798
354571603,33,73,2201.729388698004,2213.86132157268
354571603,33,74,2215.430766017642,2227.5696549103595
354571604,5,17,1437.97971276287,1450.1880460991524
354571604,5,18,1451.563046099618,1464.2713678628206
354571604,6,19,1468.2713678642176,1477.0213678670116
354571604,6,20,1478.1047012005,1490.0421896306798
354571604,33,73,2201.729388698004,2213.86132157268
354571604,33,74,2215.430766017642,2227.5696549103595
354795507,59,125,2910.259157210123,2916.742953508161
354795507,59,125,2916.9536016564816,2917.7707312861457
354795507,59,125,2917.77536091581,2923.347108602524
354795507,59,126,2923.5577567508444,2930.277664160356
354795507,59,126,2930.4883123086765,2936.6873863846995
354795829,59,125,2910.259157210123,2916.742953508161
354795829,59,125,2916.9536016564816,2917.7707312861457
354795829,59,125,2917.77536091581,2923.347108602524
354795829,59,126,2923.5577567508444,2930.277664160356
354795829,59,126,2930.4883123086765,2936.6873863846995
354795914,59,125,2910.259157210123,2916.742953508161
354795914,59,125,2916.9536016564816,2917.7707312861457
354795914,59,125,2917.77536091581,2923.347108602524
354795914,59,126,2923.5577567508444,2930.277664160356
354795914,59,126,2930.4883123086765,2936.6873863846995
354931043,8,23,1517.354678065516,1529.0630114017986
354931043,8,24,1530.2713447352871,1531.7296780692411
354931043,8,24,1535.0005114031956,1542.0004998305812
354931043,34,75,2228.750210466329,2240.902976674028
354931043,34,76,2241.9863100075163,2254.062698900234
354931043,61,129,2962.7938563008797,2969.3332081544213
354931043,61,129,2969.543856302742,2975.1966225081123
354931043,61,130,2975.407270656433,2982.1896780659445
354931043,61,130,2982.400326214265,2988.2244002898224
355078068,60,127,2936.89803453302,2943.703590090852
355078068,60,127,2943.914238238707,2949.766078518704
355078068,60,128,2949.9767266665585,2949.992930370383
355078068,60,128,2955.039226668421,2956.2429303727117
355078068,60,128,2956.453578520566,2962.5832081525587
355279206,61,129,2962.7938563008797,2969.3332081544213
355279206,61,129,2969.543856302742,2975.1966225081123
355279206,61,130,2975.407270656433,2982.1896780659445
355279206,61,130,2982.400326214265,2988.2244002898224
355279206,62,131,2988.435048438143,2994.881807698868
355279206,62,131,2995.092455847189,3000.9234627927653
355279206,62,132,3001.134110941086,3007.53457390517
355279206,62,132,3007.7452220534906,3014.152629461605
355353917,61,129,2962.7938563008797,2969.3332081544213
355353917,61,129,2969.543856302742,2975.1966225081123
355353917,61,130,2975.407270656433,2982.1896780659445
355353917,61,130,2982.400326214265,2988.2244002898224
355359657,62,131,2988.435048438143,2994.881807698868
355359657,62,131,2995.092455847189,3000.9234627927653
355359657,62,132,3001.134110941086,3007.53457390517
355359657,62,132,3007.7452220534906,3014.152629461605
355373774,8,23,1517.354678065516,1529.0630114017986
355373774,8,24,1530.2713447352871,1531.7296780692411
355373774,8,24,1535.0005114031956,1542.0004998305812
355373774,9,25,1543.2296664975584,1555.542166499421
355373774,9,26,1556.729666499421,1568.458821593318
355373774,35,77,2254.9863100117072,2266.1043539959937
355373774,35,77,2266.3751873290166,2267.146020662505
355373774,35,78,2268.583520662971,2279.979353998322
355373774,36,79,2280.902965109796,2292.8543424261734
355373774,36,80,2293.7918424261734,2305.9862868711352
