TIC,n_flares,n_primary,n_secondary,first_flare_btjd,last_flare_btjd,n_observed_sectors,has_gap_fallback_sector,exposure_days,obs_start_btjd,obs_end_btjd,flare_rate_per_day
392102549,1,1,0,1631.5180206652526,1631.5180206652526,1,False,26.854155085049797,1624.958798439242,1652.875453523826,0.0372381851833692
392788625,1,1,0,1618.416443223292,1618.416443223292,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.03846155558975305
392838495,29,25,2,1601.5287807726384,3089.678069682969,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.5449091145024503
393490554,166,161,3,1359.6090408367131,3121.154078379648,19,False,478.6988657424224,1354.1047474853694,3126.4257197240368,0.3467733305416291
393794445,21,21,0,1440.855062274569,2197.602234890695,3,False,70.60413196543254,1437.97971276287,2200.2293886975385,0.29743301723872906
394136141,40,40,0,1329.9513044489204,3148.533777462544,4,False,101.22451385902377,1325.3130924007855,3154.395615548361,0.3951611963847842
394238292,7,7,0,3044.525502268681,3117.439879800539,3,False,81.64116896456062,3041.108636408113,3126.4257197240368,0.08574105550887702
394241607,73,69,3,1605.0835873642582,3121.6341630973825,7,False,187.16195597639285,1596.7713100183755,3126.4257197240368,0.39003653076380357
394334524,1,1,0,3120.557858254291,3120.557858254291,1,False,28.13424767646893,3097.6687868623994,3126.4257197240368,0.03554386850857168
394351304,1,1,0,3115.9203620084068,3115.9203620084068,1,False,28.13424767646893,3097.6687868623994,3126.4257197240368,0.03554386850857168
394459715,1,1,0,3147.335535150457,3147.335535150457,1,False,27.127314805519745,3126.6363678723574,3154.395615548361,0.03686321359740789
394489435,1,1,0,3043.126901226997,3043.126901226997,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
394588883,4,4,0,3044.5187162562,3091.101264387815,2,False,53.50692128809169,3041.108636408113,3096.58777991822,0.07475668387764679
394661575,8,7,1,3072.402543289437,3118.562221808274,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.14452395960953118
394704031,1,1,0,3101.8123868065927,3101.8123868065927,1,False,28.13424767646893,3097.6687868623994,3126.4257197240368,0.03554386850857168
396731889,85,80,4,1386.5665243175072,3118.5079568997185,9,False,229.7730439817533,1381.7089025736786,3126.4257197240368,0.36993025172591615
396830232,1,1,0,2940.030986226398,2940.030986226398,1,False,20.006932877935924,2936.89803453302,2962.5832081525587,0.0499826738111778
396969225,19,19,0,1658.4591516833232,2381.231066213404,2,False,54.4374768352136,1653.9171201903373,2389.715407225769,0.3490242587384138
397265144,1,1,0,1585.2118035739345,1585.2118035739345,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.03963668209862987
397353968,3,3,0,2480.7248463879955,2508.9424357640864,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
397791443,3,3,0,2331.7270274054613,2347.8407687097847,2,False,49.87497684545815,2307.2362868711352,2360.5487521416508,0.06015040386476278
398085117,26,22,3,1577.1575303113425,3082.893142007684,5,False,130.46521988883615,1569.4379882598296,3096.58777991822,0.19928682925728017
399020708,9,8,1,1603.291636639706,3063.2535240573093,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.1721268692134269
399198780,2,1,0,2886.6090808047907,2898.895151510065,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
399367577,4,4,0,1576.428662258353,1621.1467331383133,2,False,51.22914351336658,1569.4379882598296,1623.875465106219,0.07808055582573482
399853374,19,19,0,1573.3589407185998,2358.618525890589,4,False,101.10412035882473,1569.4379882598296,2360.5487521416508,0.18792508092220014
400320132,12,12,0,1592.1580259497894,2358.889416426743,4,False,101.10412035882473,1569.4379882598296,2360.5487521416508,0.11868952479296851
400598180,44,41,2,1520.571613459863,3037.751555517791,6,False,142.62724539125293,1517.354678065516,3040.8979882597923,0.3084964578773141
400913139,3,3,0,1576.347980185083,1593.6786746076848,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.11891004629588961
401049758,1,1,0,1571.4294628747114,1571.4294628747114,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.03963668209862987
401228262,24,20,2,1573.9091722286348,3067.1116360028936,3,False,77.51616897387385,1569.4379882598296,3068.029921127949,0.3096128242365666
401297312,18,17,1,2990.6167251360807,3038.2070297744262,2,False,50.98840278340549,2988.435048438143,3040.8979882597923,0.3530214522793057
401299019,3,3,0,1566.5703371885295,2291.975621824882,3,False,71.47218751022524,1543.2296664975584,2305.9862868711352,0.0419743693946796
401369627,2,2,0,2450.7684530881493,2469.4355981467284,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.08149409617254251
401440453,3,2,1,3050.7828217665515,3051.063383154619,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.11412474205219979
402751779,2,2,0,3085.521840663815,3114.4273652057423,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.036130989902382796
404012623,20,20,0,1572.6538809419212,2331.985844306386,2,False,49.37497685011476,1569.4379882598296,2332.576553073246,0.4050634810566704
404280088,4,4,0,3044.007394303058,3067.227101976832,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.15216632273626637
404467056,1,1,0,2120.715843634385,2120.715843634385,1,False,26.270821759477712,2115.882201184518,2143.222467388492,0.038065044525652514
404768019,53,51,2,1328.7613200376486,2389.1621841482643,18,False,448.860925920774,1325.3130924007855,2389.715407225769,0.11807666236769904
405040121,27,24,3,1601.8318094246704,3093.55480379114,4,False,106.36106479447358,1596.7713100183755,3096.58777991822,0.25385229127005593
405077613,20,19,1,1619.3652601457898,3149.985263657204,7,False,184.9721527267268,1596.7713100183755,3154.395615548361,0.10812438361761134
405089321,18,16,2,1603.2279219934928,2360.181680260343,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.23723239854817346
405237154,10,9,1,1617.7173172347905,3064.725229033818,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.19125207690380766
405318479,4,4,0,1579.8698964619782,3057.091728771598,4,False,101.66199073195412,1569.4379882598296,3068.029921127949,0.03934607193111684
405415610,3,3,0,2455.3864251522405,2884.6184535748725,3,False,74.3981250035572,2447.687606282532,2910.048509061802,0.04032359686291235
405431212,7,7,0,2476.443952655837,2517.0130699144265,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.1507628254906818
405443884,2,2,0,3061.99492452054,3062.993535301884,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
405462686,2,2,0,2501.6262735320724,2523.94518692989,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
405462844,3,3,0,2463.355274847422,2506.118174598573,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
405482377,2,2,0,2467.90255501818,2478.9424204376883,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.041486623209114115
405483008,6,6,0,2466.6566351739943,2522.039488247265,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
405483203,2,2,0,2496.84381860312,2517.019884843765,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
405483207,1,1,0,2482.210786599817,2482.210786599817,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
405483336,3,3,0,2484.1470544519098,2516.804603721056,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
405483434,5,4,0,2483.0330814559893,2509.4806685185213,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.10768773249334414
405483449,4,4,0,2479.259166814184,2517.0143388870056,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.0861501859946753
405483463,7,6,1,2456.141768818501,2515.69623143391,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
405483473,6,6,0,2454.629122403119,2500.741295928989,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
405483551,4,4,0,2477.796545270673,2509.4931750844216,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.0861501859946753
405483684,1,1,0,2453.5401337329818,2453.5401337329818,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
405483746,16,16,0,2451.323256012403,2522.1797906134498,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.22544038664835594
405483758,5,5,0,2453.849897690408,2520.0144526339936,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
405483878,2,2,0,2466.298306661283,2496.9480177880105,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.041486623209114115
405483894,1,1,0,2519.51027264164,2519.51027264164,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
405483900,2,2,0,2500.69130912646,2514.085062331373,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
405483908,7,6,1,2467.278956684931,2522.996482681413,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.14797419945142837
405484037,7,7,0,2455.5459004249547,2524.1492908681253,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
405484110,1,1,0,2481.67738653846,2481.67738653846,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
405484111,2,2,0,2481.677386198294,2504.334551813733,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.04307509299733765
405484127,2,2,0,2475.911609484668,2493.604696673232,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
405484205,8,8,0,2462.5298299080087,2517.5212900267525,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.11272019332417797
405484300,3,3,0,2476.9214170027926,2502.291366283542,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
405484340,13,13,0,2449.7646986052764,2520.728339862871,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.1831703141517892
405484341,2,2,0,2468.951257675192,2505.826292301941,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.0422783427004081
405484378,3,3,0,2450.9314865973006,2509.008402734673,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
405489929,7,5,2,2451.068977849894,2502.2844031095374,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
405490026,2,2,0,2482.106561561885,2482.5579868489376,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
405490101,6,4,1,2455.230490476677,2520.228310542674,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.08454014499313348
405492429,2,2,0,2493.3031615084565,2899.045035012756,2,False,50.75923611596227,2474.166761370376,2910.048509061802,0.039401696184530634
405508600,3,3,0,1605.09955878607,2337.179806726698,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.039538733091362244
405513314,13,11,2,1602.510600577498,2358.0336229727004,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.17133451006256972
405513518,3,3,0,1606.4397713516255,1621.2285059350231,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.11538466676925917
405642977,3,3,0,1608.505287518113,1618.3273752175432,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.11538466676925917
405692410,10,10,0,1601.8636488618242,1623.6383875715098,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.38461555589753055
405695928,3,3,0,2326.6174278324297,2340.0368792060904,2,False,49.87497684545815,2307.2362868711352,2360.5487521416508,0.06015040386476278
405805240,13,13,0,1605.6508811396818,2356.139264438014,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.17133451006256972
405846469,2,2,0,3047.868304328384,3058.9629022104577,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
405905925,4,4,0,3041.971034220724,3065.4102205734675,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.15216632273626637
405910546,8,7,1,2308.8045050107826,2355.5449442471786,2,False,49.87497684545815,2307.2362868711352,2360.5487521416508,0.16040107697270076
406040223,2,2,0,3042.5902424686687,3048.7181693967564,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
406100947,2,2,0,1618.328805022101,3045.057236663026,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.038250415380761536
406180136,1,1,0,1605.851094190151,1605.851094190151,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.03846155558975305
406376496,4,4,0,1602.3845953543416,1619.45256584471,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.1538462223590122
406376506,3,3,0,1602.3859840926973,1619.45534350722,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.11538466676925917
406378155,5,5,0,1607.248474792307,3082.446346708888,2,False,53.219884248916514,1596.7713100183755,3096.58777991822,0.09394984732800868
406618658,2,2,0,3044.560109682528,3050.729701832358,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
406776177,1,1,0,2378.6328963499027,2378.6328963499027,1,False,26.937488418072462,2361.770974363666,2389.715407225769,0.03712298579882066
407125926,3,3,0,3075.54069797225,3106.434151498858,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.054196484853574194
407225846,1,1,0,3087.774414366981,3087.774414366981,1,False,27.219895827584423,3068.7336248317733,3096.58777991822,0.036737833470567804
407826962,5,5,0,3099.31482301609,3120.674729638537,1,False,28.13424767646893,3097.6687868623994,3126.4257197240368,0.1777193425428584
407930609,5,5,0,2456.1415630713004,2506.9832200149517,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
407930782,1,1,0,2483.3871252192985,2483.3871252192985,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
408217918,2,2,0,1456.634724993595,2180.092655918164,2,False,49.91664353245869,1437.97971276287,2200.2293886975385,0.0400667965324929
409869624,4,4,0,2918.847444561294,2933.4804800740267,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.1550889225409827
409907064,4,3,1,2913.830723759677,2925.5208896532054,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.1550889225409827
409986314,1,1,0,2915.7113012569635,2915.7113012569635,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
410620382,3,3,0,2892.445465152363,2903.0496454393306,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
410708185,3,3,0,2899.702746396468,2904.620846641387,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.11073142117210771
410708244,1,1,0,2898.7041227391205,2898.7041227391205,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
410731154,2,2,0,2887.3261029470727,2908.130575403598,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
410741165,1,1,0,2891.719283859345,2891.719283859345,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
410868140,2,2,0,2893.50264871675,2900.759712440264,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
411042663,1,1,0,1772.357684360935,1772.357684360935,1,False,23.541655094828457,1764.687907202635,1789.6878956304863,0.04247789698608218
411357190,6,6,0,1621.7962989511068,2357.552802947822,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.07907746618272449
411416726,4,4,0,1579.036831349519,1595.241174552794,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.15854672839451947
411422518,1,1,0,1604.077313244127,1604.077313244127,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.03846155558975305
411428600,2,2,0,3049.9501927065094,3054.5182839044714,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
411806442,14,12,2,1602.9244207781478,3056.989048614432,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.2677529076653307
411845789,5,5,0,1766.5299667857255,1783.2645636049688,1,False,23.541655094828457,1764.687907202635,1789.6878956304863,0.21238948493041093
411873161,3,3,0,3050.094746382068,3058.1753863040944,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.11412474205219979
411874804,12,12,0,1609.2274004061308,3063.66431602522,4,False,102.1619907272975,1596.7713100183755,3068.029921127949,0.11746051456682921
411883036,10,9,1,1621.4952876293366,3067.4351754398845,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.19125207690380766
412076331,4,3,1,1607.700920754102,3065.67392200319,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.07650083076152307
412129392,4,3,1,3050.865730903537,3054.7754979474,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.15216632273626637
412540862,18,18,0,1602.5246788097709,2357.493535103901,3,False,75.87496526679024,1596.7713100183755,2360.5487521416508,0.23723239854817346
414138813,5,3,2,1601.7416923020623,1621.96826767339,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.19230777794876527
414937822,6,6,0,1605.8838595182594,1621.531007584745,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.23076933353851833
415241207,28,25,2,1606.6158433775452,3088.9858624234803,3,False,79.50690970942378,1596.7713100183755,3096.58777991822,0.3521706490961907
416090900,1,1,0,2884.949703484196,2884.949703484196,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.03691047372403591
417545885,8,8,0,1985.5661086706405,2715.0019149791424,3,False,73.1180208227604,1983.6461479780264,2717.5347127919085,0.10941215188786586
418018109,1,1,0,2934.897341350666,2934.897341350666,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
418297341,6,6,0,3076.4794903978063,3118.161400151999,2,False,55.354143504053354,3068.7336248317733,3126.4257197240368,0.10839296970714839
419778517,11,11,0,1602.7942145177751,3067.158872855608,4,False,102.1619907272975,1596.7713100183755,3068.029921127949,0.10767213835292679
419947008,3,3,0,3046.5493874140584,3059.86908794502,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.11412474205219979
420582698,4,4,0,3075.352588518605,3083.276195221353,1,False,27.219895827584423,3068.7336248317733,3096.58777991822,0.14695133388227122
420980626,4,4,0,1446.0316047487763,1461.0720841509694,1,False,24.91665509948507,1437.97971276287,1464.2713678628206,0.16053519158286478
422460501,1,1,0,2453.302029422021,2453.302029422021,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
423442532,1,1,0,2148.169547667408,2148.169547667408,1,False,24.020821762736887,2144.514134055469,2169.944678040687,0.04163054910766142
423750380,1,1,0,2130.943492472341,2130.943492472341,1,False,26.270821759477712,2115.882201184518,2143.222467388492,0.038065044525652514
423750384,2,2,0,2121.8558720732576,2130.9434923712925,1,False,26.270821759477712,2115.882201184518,2143.222467388492,0.07613008905130503
425095257,3,3,0,2146.8118618724143,2168.9560177659264,1,False,24.020821762736887,2144.514134055469,2169.944678040687,0.12489164732298424
426494404,1,1,0,3103.4125925966514,3103.4125925966514,1,False,28.13424767646893,3097.6687868623994,3126.4257197240368,0.03554386850857168
426753957,1,1,0,2917.726637251765,2917.726637251765,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
426828801,2,2,0,2487.321744072389,2549.736871588008,2,False,47.62497685709968,2474.166761370376,2550.625059989281,0.041994771063113924
426828805,2,2,0,2487.321744133041,2549.736871597321,2,False,47.62497685709968,2474.166761370376,2550.625059989281,0.041994771063113924
427545437,2,2,0,2502.2247846145565,2513.5683998315253,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
427546152,4,4,0,2454.8819827859747,2515.218438199133,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.056360096662088986
427579296,2,2,0,2500.491285154397,2508.723689552606,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.08785845026517204
427580133,5,5,0,2451.05663973277,2518.0352335770485,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.07045012082761123
427580717,7,7,0,2461.832699672506,2519.657529522856,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.09863016915865572
427580873,11,11,0,2466.0400478249558,2523.4173529089057,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.1549902658207447
427735624,2,2,0,2454.22334674881,2492.755927696502,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.041486623209114115
427735688,1,1,0,2490.368245652788,2490.368245652788,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
427735907,3,3,0,2468.2788416224616,2522.4839010557284,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.04227007249656674
427736091,1,1,0,2470.3804174669053,2470.3804174669053,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
427736846,1,1,0,2495.801924696286,2495.801924696286,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
427771017,1,1,0,2481.845829853424,2481.845829853424,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
428114142,4,4,0,2902.912325068229,2907.356744389106,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.14764189489614363
428118460,2,2,0,2889.97902787794,2903.201325280805,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
428209014,1,1,0,2913.4278097046863,2913.4278097046863,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
428260369,3,3,0,2917.922134853793,2932.919014092922,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.11631669190573701
428304544,1,1,0,2915.499891054548,2915.499891054548,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
428328243,3,3,0,2918.884583606249,2927.9871879414527,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.11631669190573701
428444848,3,3,0,2928.6315397768544,2933.2814119308023,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.11631669190573701
428468586,2,2,0,2918.3054145057,2931.6926439646727,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
428605112,1,1,0,2929.54005860749,2929.54005860749,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
428649249,2,2,0,2915.4443765725546,2925.684506285268,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
428689804,1,1,0,2914.624891559828,2914.624891559828,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
428764793,1,1,0,2931.89549711946,2931.89549711946,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
428910663,4,3,1,2926.798465961276,2932.812198987814,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.1550889225409827
429059113,2,2,0,2922.1416361571773,2927.830417756055,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.07754446127049135
429102269,1,1,0,2522.098746402748,2522.098746402748,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.04392922513258602
429125644,20,19,1,2478.504167205507,2541.385229401311,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.28413584715916285
429235355,10,10,0,1572.0648332534072,1592.4581748400826,1,False,25.22915509203449,1569.4379882598296,1595.667143351864,0.39636682098629866
429817955,5,5,0,2826.1099623002606,2877.1806172091137,2,False,52.26155092380941,2825.252247483935,2882.1133354450576,0.09567262952623343
430829746,5,5,0,1605.258392032708,2359.8776754403407,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.09665731270339162
431768501,2,2,0,2883.598331203004,2898.4806609374723,1,False,27.092581023927778,2882.323983593378,2910.048509061802,0.07382094744807181
431862062,4,4,0,2920.5236264042514,2930.720600608425,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.1550889225409827
431892128,1,1,0,2925.881886499918,2925.881886499918,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
431988853,1,1,0,2922.5694911497617,2922.5694911497617,1,False,25.79165509995073,2910.259157210123,2936.6873863846995,0.03877223063524567
432995801,6,6,0,2491.1261183700826,2548.8493066253227,3,False,70.38886574842036,2474.166761370376,2550.625059989281,0.08524075414774886
433448211,47,43,3,1573.6989636213325,3063.2209212521766,5,False,127.391145819332,1569.4379882598296,3068.029921127949,0.36894243864213366
434563064,3,3,0,1603.304799248798,1619.428371908467,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.11538466676925917
434572413,16,16,0,1608.7728130818589,3094.023305723498,3,False,79.50690970942378,1596.7713100183755,3096.58777991822,0.20124037091210897
435003773,3,3,0,1608.0493562949398,3049.495741080654,2,False,52.28701388183936,1596.7713100183755,3068.029921127949,0.0573756230711423
435111484,38,37,1,1602.0813263187736,3094.274835079517,5,False,129.38188655488193,1596.7713100183755,3096.58777991822,0.2937041730635219
435977760,3,2,1,1603.6143423717906,1619.392151826132,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.11538466676925917
436804673,12,12,0,1566.7509708073392,3033.3114156129946,4,False,100.25921297119953,1543.2296664975584,3040.8979882597923,0.11968974864631264
436998675,22,22,0,1605.8438294749749,3094.1470853612745,3,False,79.50690970942378,1596.7713100183755,3096.58777991822,0.27670551000414984
437091565,2,2,0,1616.8368551593665,1618.827118612299,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.0769231111795061
437842546,1,1,0,2478.717882892819,2478.717882892819,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
438614945,2,2,0,3061.229035973451,3063.0748747997045,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
438631656,5,5,0,3048.9510915962314,3067.1193189466976,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.19020790342033297
438639036,1,1,0,3067.213790976211,3067.213790976211,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
438689941,1,1,0,3047.499694887233,3047.499694887233,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
438692318,1,1,0,1619.7391611043497,1619.7391611043497,1,False,25.99998842133209,1596.7713100183755,1623.875465106219,0.03846155558975305
438712956,1,1,0,3056.024576585307,3056.024576585307,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.038041580684066593
438733975,11,11,0,1606.7696015266145,2357.0815483461483,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.21264608794746157
438775149,35,30,3,1601.6516875640934,3064.1788688096062,4,False,102.1619907272975,1596.7713100183755,3068.029921127949,0.3425931674865852
438789953,2,2,0,3056.982944077852,3064.9177237984554,1,False,26.287025460507266,3041.108636408113,3068.029921127949,0.07608316136813319
438790188,19,17,2,1604.2225012953656,3056.9704491238704,3,False,78.01616896921723,1596.7713100183755,3068.029921127949,0.24353925924633407
438838902,9,8,1,1604.7225248152206,2357.7024880871486,2,False,51.72914350870997,1596.7713100183755,2360.5487521416508,0.1739831628661049
439971546,19,15,4,1602.279751199724,3095.291478275402,3,False,79.50690970942378,1596.7713100183755,3096.58777991822,0.23897294045812942
440681328,1,1,0,2482.980262300942,2482.980262300942,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.042253541791656524
440681343,8,7,0,2454.869376788259,2523.556203892276,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.11272019332417797
440681387,3,3,0,2476.500558510304,2522.743684922249,2,False,46.430543983355165,2474.166761370376,2524.4375715572387,0.06461263949600649
440681403,3,3,0,2450.6925876971386,2496.534068239266,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.06222993481367118
440681409,2,2,0,2474.435091525652,2496.5340678839666,1,False,23.66665509203449,2474.166761370376,2498.888972017914,0.08450708358331305
440681418,5,4,1,2451.410704432641,2496.3062693245192,2,False,48.20831018034323,2447.687606282532,2498.888972017914,0.1037165580227853
440681529,3,3,0,2501.1968633009874,2518.23104548605,1,False,22.763888891320676,2500.1875831289217,2524.4375715572387,0.13178767539775807
440681536,1,1,0,2465.5884695999835,2465.5884695999835,1,False,24.541655088308744,2447.687606282532,2473.159816926345,0.040747048086271255
440681564,5,5,0,2455.044400985905,2521.3867063167127,2,False,47.30554397962942,2447.687606282532,2524.4375715572387,0.10569585675102026
440681617,11,11,0,2449.6341598224094,2523.954832322561,3,False,70.97219907166391,2447.687606282532,2524.4375715572387,0.1549902658207447
